chunk_id,priority,category,article,title,source,src_title,page_content
전세사기피해자 지원 및 주거안정에 관한 특별법(법률)(제21065호)(20260102)_010,1,"['보증금_대항력', '권리_정보리스크', '손해배상_책임']",제15조의2(전세사기피해자등 결정의 취소 등),"전세사기 피해자가 임차보증금을 모두 회수하거나 변제받은 경우, 국토교통부 장관은 이를 확인하고 관련 결정을 취소할 수 있으며, 피해자는 이 사실을 즉시 관련 기관에 신고해야 합니다. 이렇게 취소된 지원은 해당 기관에서 재평가될 수 있습니다.",전세사기피해자 지원 및 주거안정에 관한 특별법(법률)(제21065호)(20260102).docx,전세사기피해자 지원 및 주거안정에 관한 특별법(법률)(제21065호)(20260102),"① 국토교통부장관은 다음 각 호의 어느 하나에 해당하는 경우에는 위원회의 심의를 거쳐 제14조 및 제15조에 따른 결정을 취소 또는 철회(이하 “결정취소등”이라 한다)할 수 있다. 다만, 제1호 또는 제3호에 해당하는 경우에는 결정을 취소하여야 한다.

1. 거짓이나 그 밖에 부정한 방법으로 결정을 받은 경우

2. 임차보증금 전액을 회수한 경우(「주택임대차보호법」에 따라 대항력 또는 우선변제권 행사, 임차보증금반환채권의 변제, 제25조ㆍ제25조의2 및 제25조의3에 따른 지원액을 합하여 임차보증금 전액을 회수한 경우를 포함한다)

3. 결정을 받은 자가 임대인등에 해당하는 경우

4. 결정을 받은 자가 임차보증금 전액을 회수하는 등의 사유로 결정 철회를 신청하는 경우

5. 그 밖에 이 법으로 정하는 사항을 위반한 경우

② 전세사기피해자등이 임차보증금 전액을 회수한 경우나 임차보증금반환채권을 변제받은 경우에는 그 사실을 지체 없이 국토교통부장관과 「공공주택 특별법」 제4조제1항제2호 또는 제3호에 따른 공공주택사업자(이하 “공공주택사업자”라 한다)에게 신고하여야 한다.

③ 국토교통부장관은 제1항에 따라 결정취소등을 한 경우에는 그 사실을 지체 없이 법원행정처장, 관계 중앙행정기관의 장, 지방자치단체의 장, 공공기관의 장 등 피해지원과 관련된 기관에 통보하여야 한다.

④ 피해지원과 관련된 기관의 장은 제3항에 따라 결정취소등 통보를 받은 자에 대하여 제4장에 따른 전세사기피해자등 지원을 취소 또는 철회할 수 있다.

⑤ 제25조, 제25조의2 및 제25조의3에 따른 지원을 받은 자가 제1항에 따라 전세사기피해자등 결정이 취소 또는 철회되는 경우에는 공공주택사업자에게 그 지원액을 반납하여야 한다. 다만, 제1항제2호 또는 제4호의 사유로 취소 또는 철회되는 경우에는 임차보증금을 초과하여 지급받은 금액에 한정하여 반납한다.

⑥ 공공주택사업자는 제5항에 따라 지원액을 반납하여야 할 자가 국토교통부령에 따라 정하여진 기간 내에 반납하지 아니하면 국토교통부장관의 승인을 받아 국세 강제징수의 예에 따라 징수할 수 있다.

⑦ 그 밖에 전세사기피해자등 결정취소등의 방법 및 절차 등에 필요한 사항은 국토교통부령으로 정한다.

[본조신설 2024. 9. 10.]"
전세사기피해자 지원 및 주거안정에 관한 특별법(법률)(제21065호)(20260102)_011,1,"['분쟁해결', '보증금_대항력', '권리_정보리스크']",제17조(경매의 유예ㆍ정지),"전세사기 피해자는 법원에 경매 절차를 일시 중단하거나 연기할 수 있으며, 특히 피해자의 생계와 주거 안정이 위협받을 경우 법원이 결정할 수 있다. 국토교통부 장관도 긴급 상황 시 법원에 협조를 요청할 수 있다.",전세사기피해자 지원 및 주거안정에 관한 특별법(법률)(제21065호)(20260102).docx,전세사기피해자 지원 및 주거안정에 관한 특별법(법률)(제21065호)(20260102),"① 전세사기피해주택에 대하여 「민사집행법」 제78조 또는 같은 법 제264조에 따른 경매절차가 진행 중인 경우(「채무자 회생 및 파산에 관한 법률」 제496조제1항 또는 같은 법 제497조에 따라 환가하는 경우를 포함한다) 전세사기피해자는 법원에 매각기일의 지정을 보류하거나 지정된 매각기일의 취소 및 변경 등 경매절차의 유예ㆍ정지(이하 “경매유예등”이라 한다)를 신청할 수 있다. <개정 2024. 9. 10.>

② 국토교통부장관은 다음 각 호의 어느 하나에 해당하는 경우 법원에 경매유예등의 협조를 요청할 수 있다.<개정 2024. 9. 10.>

1. 위원회가 제6조제2항제2호에 관한 사항을 심의ㆍ의결한 경우

2. 매각기일이 위원회 개최일 이전에 있는 등 위원회가 제1호에 따른 의결을 할 수 없는 긴급한 경우

③ 법원은 「민사집행법」 제104조에도 불구하고 제1항에 따른 신청이나 제2항에 따른 요청이 있고, 전세사기피해자(제12조에 따라 전세사기피해자등 결정을 신청한 자를 포함한다)가 임차보증금을 반환받지 못하여 생계나 주거안정에 지장을 줄 것이 우려되는 경우에는 채권자 및 채무자의 생활형편 등을 고려하여 경매유예등을 결정할 수 있다.

④ 제3항에 따른 경매유예등의 기간은 그 유예 또는 정지한 날의 다음 날부터 1년 이내로 한다. 다만, 법원은 제3항에 따른 경매유예등의 사유가 해소되지 아니하였다고 인정되는 경우 직권으로 또는 전세사기피해자의 신청을 받아 그 기간을 연장할 수 있다.

⑤ 국토교통부장관이 제2항제2호에 따라 경매유예등의 협조를 요청한 때에는 다음 위원회 또는 분과위원회에 보고하여 심의ㆍ의결을 받아야 하며, 부결된 경우에는 법원에 그 사실을 통보하여야 한다.<신설 2024. 9. 10.>"
전세사기피해자 지원 및 주거안정에 관한 특별법(법률)(제21065호)(20260102)_012,1,"['권리_정보리스크', '보증금_대항력']",제18조(국세의 체납으로 인하여 압류된 주택의 매각 유예ㆍ정지),"전세사기 피해자는 체납된 세금으로 인해 압류된 주택의 매각 절차를 지연시키거나 중단시킬 수 있습니다. 특히, 피해자의 생계 안정이 위협받을 경우 관할 세무서장은 이 요청을 수용할 수 있습니다. 매각 유예 기간은 최대 1년이며, 필요에 따라 연장될 수 있습니다.",전세사기피해자 지원 및 주거안정에 관한 특별법(법률)(제21065호)(20260102).docx,전세사기피해자 지원 및 주거안정에 관한 특별법(법률)(제21065호)(20260102),"① 전세사기피해자는 전세사기피해주택이 「국세징수법」 제31조에 따라 압류되었거나 같은 법 제64조에 따른 매각절차가 진행 중인 경우 매각결정기일 전까지 관할 세무서장에게 매각절차의 유예 또는 정지(이하 이 조에서 “매각유예등”이라 한다)를 신청할 수 있다.

② 국토교통부장관은 다음 각 호의 어느 하나에 해당하는 경우 관할 세무서장에게 매각유예등의 협조를 요청할 수 있다.<개정 2024. 9. 10.>

1. 위원회가 제6조제2항제2호에 관한 사항을 심의ㆍ의결한 경우

2. 매각결정기일이 위원회 개최일 이전에 있는 등 위원회가 제1호에 따른 의결을 할 수 없는 긴급한 경우

③ 관할 세무서장은 「국세징수법」 제88조제2항 및 같은 법 제105조제1항에도 불구하고 제1항에 따른 신청이나 제2항에 따른 요청이 있고, 전세사기피해자(제12조에 따라 전세사기피해자등 결정을 신청한 자를 포함한다)가 임차보증금을 반환받지 못하여 생계나 주거안정에 지장을 줄 것이 우려되는 경우에는 채권자 및 채무자의 생활형편 등을 고려하여 매각유예등을 할 수 있다.

④ 제3항에 따른 매각유예등의 기간은 그 유예 또는 정지한 날의 다음 날부터 1년 이내로 한다. 다만, 관할 세무서장은 제3항에 따른 매각유예등의 사유가 해소되지 아니하였다고 인정되는 경우 직권으로 또는 전세사기피해자의 신청을 받아 그 기간을 연장할 수 있다.

⑤ 국토교통부장관이 제2항제2호에 따라 매각유예등의 협조를 요청한 때에는 다음 위원회 또는 분과위원회에 보고하여 심의ㆍ의결을 받아야 하며, 부결된 경우에는 관할 세무서장에게 그 사실을 통보하여야 한다.<신설 2024. 9. 10.>"
전세사기피해자 지원 및 주거안정에 관한 특별법(법률)(제21065호)(20260102)_013,1,"['권리_정보리스크', '보증금_대항력']",제19조(지방세의 체납으로 인하여 압류된 주택의 매각 유예ㆍ중지),"전세사기 피해자는 체납된 지방세로 인해 압류된 주택의 매각 절차를 지연시키거나 중지할 수 있는 신청권을 가지고 있습니다. 특히, 피해자의 생계 안정이 위협받을 경우 지방자치단체장이 추가적인 유예 기간을 부여할 수 있습니다.",전세사기피해자 지원 및 주거안정에 관한 특별법(법률)(제21065호)(20260102).docx,전세사기피해자 지원 및 주거안정에 관한 특별법(법률)(제21065호)(20260102),"① 전세사기피해자는 전세사기피해주택이 「지방세징수법」 제33조에 따라 압류되었거나 같은 법 제71조에 따른 매각절차가 진행 중인 경우 매각결정기일 전까지 지방자치단체의 장에게 매각절차의 유예 또는 중지(이하 이 조에서 “매각유예등”이라 한다)를 신청할 수 있다.

② 국토교통부장관은 다음 각 호의 어느 하나에 해당하는 경우 지방자치단체의 장에게 매각유예등의 협조를 요청할 수 있다.<개정 2024. 9. 10.>

1. 위원회가 제6조제2항제2호에 관한 사항을 심의ㆍ의결한 경우

2. 매각결정기일이 위원회 개최일 이전에 있는 등 위원회가 제1호에 따른 의결을 할 수 없는 긴급한 경우

③ 지방자치단체의 장은 「지방세징수법」 제83조제1항 및 같은 법 제105조제1항에도 불구하고 제1항에 따른 신청이나 제2항에 따른 요청이 있고, 전세사기피해자(제12조에 따라 전세사기피해자등 결정을 신청한 자를 포함한다)가 임차보증금을 반환받지 못하여 생계나 주거안정에 지장을 줄 것이 우려되는 경우에는 채권자 및 채무자의 생활형편 등을 고려하여 매각유예등을 할 수 있다.

④ 제3항에 따른 매각유예등의 기간은 그 유예 또는 중지한 날의 다음 날부터 1년 이내로 한다. 다만, 지방자치단체의 장은 제3항에 따른 매각유예등의 사유가 해소되지 아니하였다고 인정되는 경우 직권으로 또는 전세사기피해자의 신청을 받아 그 기간을 연장할 수 있다.

⑤ 국토교통부장관이 제2항제2호에 따라 매각유예등의 협조를 요청한 때에는 다음 위원회 또는 분과위원회에 보고하여 심의ㆍ의결을 받아야 하며, 부결된 경우에는 지방자치단체의 장에게 그 사실을 통보하여야 한다.<신설 2024. 9. 10.>"
전세사기피해자 지원 및 주거안정에 관한 특별법(법률)(제21065호)(20260102)_014,1,"['권리_정보리스크', '보증금_대항력', '분쟁해결']",제20조(경매절차에서의 우선매수권),"전세사기 피해자는 경매 과정에서 보증금을 전액 회수할 수 있도록 우선적으로 주택을 구매할 권리가 있습니다. 법원은 피해자들의 우선매수 신고를 최우선으로 인정하며, 여러 피해자가 신고할 경우 보증금 비율에 따라 주택을 분배합니다.",전세사기피해자 지원 및 주거안정에 관한 특별법(법률)(제21065호)(20260102).docx,전세사기피해자 지원 및 주거안정에 관한 특별법(법률)(제21065호)(20260102),"① 전세사기피해주택을 「민사집행법」에 따라 경매(「채무자 회생 및 파산에 관한 법률」 제496조제1항 또는 같은 법 제497조에 따라 환가하는 경우를 포함한다)하는 경우 전세사기피해자는 매각기일까지 「민사집행법」 제113조에 따른 보증을 제공하고 최고매수신고가격과 같은 가격으로 우선매수하겠다는 신고를 할 수 있다. <개정 2024. 9. 10.>

② 제1항의 경우에 법원은 최고가매수신고가 있더라도 제1항의 전세사기피해자에게 매각을 허가하여야 한다.

③ 법원은 여러 사람의 전세사기피해자가 우선매수하겠다는 신고를 하고 제2항의 절차를 마친 때에는 전세사기피해자 간의 특별한 협의가 없으면 변제받을 수 있는 임차보증금의 비율에 따라 전세사기피해주택을 매수하게 한다.<신설 2024. 9. 10.>

④ 제1항에 따라 전세사기피해자가 우선매수신고를 한 경우에는 최고가매수신고인을 「민사집행법」 제114조에 따른 차순위매수신고인으로 본다.<개정 2024. 9. 10.>"
전세사기피해자 지원 및 주거안정에 관한 특별법(법률)(제21065호)(20260102)_015,1,"['권리_정보리스크', '분쟁해결', '보증금_대항력']",제21조(「국세징수법」에 따른 공매절차에서의 우선매수권),"전세사기 피해자는 공매되는 주택을 우선적으로 구매할 수 있는 권리가 있으며, 최고가 매수자가 없을 경우 공매예정가격으로 구매할 수 있다. 관할 세무서는 피해자의 우선매수 신청을 받아들여 매각을 진행한다.",전세사기피해자 지원 및 주거안정에 관한 특별법(법률)(제21065호)(20260102).docx,전세사기피해자 지원 및 주거안정에 관한 특별법(법률)(제21065호)(20260102),"① 전세사기피해주택이 「국세징수법」에 따라 공매되는 경우 전세사기피해자는 매각결정기일 전까지 같은 법 제71조에 따른 공매보증을 제공하고 다음 각 호의 구분에 따른 가격으로 그 주택을 우선매수하겠다는 신청을 할 수 있다.

1. 「국세징수법」 제82조에 따른 최고가 매수신청인이 있는 경우: 최고가 매수가격

2. 「국세징수법」 제82조에 따른 최고가 매수신청인이 없는 경우: 공매예정가격

② 관할 세무서장은 제1항에 따른 우선매수 신청이 있는 경우 「국세징수법」 제84조에도 불구하고 전세사기피해자에게 매각결정을 하여야 한다.

③ 관할 세무서장은 여러 사람의 전세사기피해자가 우선매수 신청을 하고 제2항의 절차를 마친 경우 전세사기피해자 간의 특별한 협의가 없으면 변제받을 수 있는 임차보증금의 비율에 따라 전세사기피해주택을 매수하게 한다.<신설 2024. 9. 10.>

④ 제1항에 따라 전세사기피해자가 우선매수 신청을 한 경우 「국세징수법」 제82조에 따른 최고가 매수신청인을 같은 법 제83조에 따른 차순위 매수신청인으로 본다.<개정 2024. 9. 10.>"
전세사기피해자 지원 및 주거안정에 관한 특별법(법률)(제21065호)(20260102)_016,1,"['권리_정보리스크', '보증금_대항력', '분쟁해결']",제22조(「지방세징수법」에 따른 공매절차에서의 우선매수권),"전세사기 피해자는 공매되는 주택을 우선적으로 구매할 수 있는 권리가 있으며, 최고입찰가나 매각예정가격 중 더 유리한 가격으로 신청할 수 있다. 지방자치단체는 피해자의 우선매수 신청을 받아들였을 때 매각을 진행해야 한다.",전세사기피해자 지원 및 주거안정에 관한 특별법(법률)(제21065호)(20260102).docx,전세사기피해자 지원 및 주거안정에 관한 특별법(법률)(제21065호)(20260102),"① 전세사기피해주택이 「지방세징수법」에 따라 공매되는 경우 전세사기피해자는 매각결정기일 전까지 같은 법 제76조에 따른 공매보증금을 제공하고 다음 각 호의 구분에 따른 가격으로 그 주택을 우선매수하겠다는 신청을 할 수 있다.

1. 「지방세징수법」 제88조에 따른 최고액 입찰자가 있는 경우: 최고액 입찰가

2. 「지방세징수법」 제88조에 따른 최고액 입찰자가 없는 경우: 매각예정가격

② 지방자치단체의 장은 제1항에 따른 우선매수 신청이 있는 경우 「지방세징수법」 제92조에도 불구하고 전세사기피해자에게 매각결정을 하여야 한다.

③ 지방자치단체의 장은 여러 사람의 전세사기피해자가 우선매수 신청을 하고 제2항의 절차를 마쳤을 때에는 전세사기피해자 간의 특별한 협의가 없으면 변제받을 수 있는 임차보증금의 비율에 따라 전세사기피해주택을 매수하게 한다.<신설 2024. 9. 10.>

④ 제1항에 따라 전세사기피해자가 우선매수 신청을 한 경우 「지방세징수법」 제88조에 따른 최고액 입찰자를 같은 법 제90조에 따른 차순위 매수신고자로 본다.<개정 2024. 9. 10.>"
전세사기피해자 지원 및 주거안정에 관한 특별법(법률)(제21065호)(20260102)_017,1,"['권리_정보리스크', '분쟁해결', '보증금_대항력', '계약해지_명도']",제23조(국세의 우선 징수에 대한 특례),"전세사기피해자나 특정 임차인이 여러 주택을 소유하고 있을 때, 그 주택 중 일부에 대한 국세가 임차인의 보증금보다 우선 징수될 수 있습니다. 이 과정은 임차인의 신청을 통해 이루어지며, 국세청은 필요한 정보를 요청할 수 있습니다.",전세사기피해자 지원 및 주거안정에 관한 특별법(법률)(제21065호)(20260102).docx,전세사기피해자 지원 및 주거안정에 관한 특별법(법률)(제21065호)(20260102),"① 관할 세무서장은 국세의 강제징수 또는 경매 절차 등을 통하여 임대인의 국세를 징수하려 할 때 다음 각 호의 요건을 모두 충족하는 경우에는 해당 임대인의 국세를 「국세기본법」 제35조제1항에도 불구하고 대통령령으로 정하는 기준에 따라 해당 임대인이 보유한 모든 주택에 각각의 가격비율에 따라 안분하여 징수할 수 있다. 이 경우 안분된 국세의 우선권은 「국세기본법」에 따른다.

1. 임대인이 2개 이상의 주택을 보유하고 있을 것

2. 제1호의 주택의 전부 또는 일부에 대하여 전세사기피해자 또는 제2조제4호나목에 따른 임차인의 임차권에 의하여 담보된 임차보증금반환채권 또는 「주택임대차보호법」 제2조에 따른 주거용 건물에 설정된 전세권에 의하여 담보된 채권보다 우선징수가 가능한 국세가 존재할 것

3. 전세사기피해자 또는 제2조제4호나목에 따른 임차인의 제3항에 따른 안분 적용 신청이 있을 것

② 제1항에 따라 안분하는 국세에는 「국세기본법」 제35조제3항에 따른 해당 재산에 대하여 부과된 국세는 제외한다.

③ 제1항에 따른 국세의 안분을 적용받으려는 전세사기피해자 또는 제2조제4호나목에 따른 임차인은 관할 세무서장, 경매 등을 주관하는 법원 또는 공매를 대행하는 한국자산관리공사에 안분 적용을 신청하여야 한다. 이 경우 안분 적용 신청을 받은 법원 또는 한국자산관리공사는 그 신청사실을 즉시 관할 세무서장에게 통지하여야 한다.

④ 국세청장은 제1항에 따른 안분을 하기 위하여 필요한 경우 법원행정처장 또는 국토교통부장관에게 임대인에 대한 정보 및 임대인이 보유한 주택현황에 대한 정보를 요구할 수 있다.

⑤ 그 밖에 국세의 안분 방법, 신청 등에 필요한 사항은 대통령령으로 정한다."
전세사기피해자 지원 및 주거안정에 관한 특별법(법률)(제21065호)(20260102)_018,1,"['권리_정보리스크', '분쟁해결', '보증금_대항력', '계약해지_명도']",제24조(지방세의 우선 징수에 대한 특례),"전세사기피해자나 특정 임차인이 여러 주택을 소유하고 있을 때, 체납된 지방세 중 해당 주택에 대한 부분만 우선적으로 징수할 수 있다. 하지만 재산세, 소방지역자원시설세, 지방교육세는 제외된다. 신청 절차를 통해 지방자치단체와 협의 후 안분 적용이 이루어진다.",전세사기피해자 지원 및 주거안정에 관한 특별법(법률)(제21065호)(20260102).docx,전세사기피해자 지원 및 주거안정에 관한 특별법(법률)(제21065호)(20260102),"① 지방자치단체의 장은 지방세의 체납처분 또는 경매 절차 등을 통하여 임대인의 지방세(가산금을 포함한다. 이하 이 조에서 같다)를 징수하려 할 때 다음 각 호의 요건을 모두 충족하는 경우에는 해당 임대인의 지방세를 「지방세기본법」 제71조제1항에도 불구하고 대통령령으로 정하는 기준에 따라 해당 임대인이 보유한 모든 주택에 각각의 가격비율에 따라 안분하여 징수할 수 있다. 이 경우 안분된 지방세의 우선권은 「지방세기본법」에 따른다.

1. 임대인이 2개 이상의 주택을 보유하고 있을 것

2. 제1호의 주택의 전부 또는 일부에 대하여 전세사기피해자 또는 제2조제4호나목에 따른 임차인의 임차권에 의하여 담보된 임차보증금반환채권 또는 「주택임대차보호법」 제2조에 따른 주거용 건물에 설정된 전세권에 의하여 담보된 채권보다 우선징수가 가능한 지방세가 존재할 것

3. 전세사기피해자 또는 제2조제4호나목에 따른 임차인의 제3항에 따른 안분 적용 신청이 있을 것

② 제1항에 따라 안분하는 지방세에는 체납처분 대상 주택에 대하여 부과된 다음 각 호의 지방세는 제외한다.

1. 재산세

2. 지역자원시설세(소방분에 대한 지역자원시설세만 해당한다)

3. 지방교육세(재산세에 부가되는 지방교육세만 해당한다)

③ 제1항에 따른 지방세의 안분을 적용받으려는 전세사기피해자 또는 제2조제4호나목에 따른 임차인은 지방자치단체의 장, 경매 등을 주관하는 법원 또는 공매를 대행하는 한국자산관리공사 등에 안분 적용을 신청하여야 한다. 이 경우 안분 적용 신청을 받은 법원 또는 한국자산관리공사는 그 신청사실을 즉시 지방자치단체의 장에게 통지하여야 한다.

④ 행정안전부장관 또는 지방자치단체의 장은 제1항에 따른 안분을 하기 위하여 필요한 경우 법원행정처장 또는 국토교통부장관에게 임대인에 대한 정보 및 임대인이 보유한 주택현황에 대한 정보를 요구할 수 있다.

⑤ 그 밖에 지방세의 안분 방법, 신청 등에 필요한 사항은 대통령령으로 정한다."
전세사기피해자 지원 및 주거안정에 관한 특별법(법률)(제21065호)(20260102)_019,1,"['권리_정보리스크', '보증금_대항력', '분쟁해결']",제25조(공공주택사업자의 전세사기피해주택 매입),"전세사기 피해자는 공공주택사업자와 협의하여 피해 주택을 우선적으로 매입할 수 있는 권리를 행사할 수 있다. 이로 인해 공공주택사업자는 법적 절차를 간소화하여 해당 주택을 취득하고, 피해자에게는 최장 10년간 안정적인 거주 기회가 제공된다.",전세사기피해자 지원 및 주거안정에 관한 특별법(법률)(제21065호)(20260102).docx,전세사기피해자 지원 및 주거안정에 관한 특별법(법률)(제21065호)(20260102),"① 전세사기피해자는 공공주택사업자와 사전에 협의하여 전세사기피해주택의 매입을 요청할 수 있다. <개정 2024. 9. 10.>

② 전세사기피해자가 제1항에 따라 매입을 요청한 경우에는 제20조부터 제22조까지에 따른 우선 매수할 수 있는 권리를 공공주택사업자에게 양도한 것으로 간주한다. 이 경우 공공주택사업자는 「민사집행법」 제113조, 「국세징수법」 제71조 및 「지방세징수법」 제76조에 따른 보증의 제공 없이 우선매수 신고를 할 수 있다.

③ 제2항에 따라 우선매수할 수 있는 권리를 양수한 공공주택사업자는 해당 전세사기피해주택에 대하여 제17조부터 제19조까지에 따라 경매절차의 유예ㆍ정지, 매각절차의 유예 또는 정지 및 매각절차의 유예 또는 중지 중인 경우 법원, 관할 세무서장 또는 지방자치단체의 장에게 절차의 속행을 요청할 수 있다.<신설 2024. 9. 10.>

④ 제2항에 따라 우선 매수할 수 있는 권리를 양수한 공공주택사업자가 「민사집행법」에 따른 경매, 「국세징수법」 또는 「지방세징수법」에 따른 공매의 방법으로 전세사기피해주택을 취득한 경우에는 「공공주택 특별법」 제2조제1호가목에 따른 공공임대주택으로 공급하되, 해당 주택의 전세사기피해자에게 우선 공급할 수 있고, 전세사기피해자는 최장 10년간 거주할 수 있다.<개정 2024. 9. 10.>

⑤ 제4항에 따라 전세사기피해주택을 취득하는 데 소요되는 비용은 「공공주택 특별법」 제43조에 따른 공공주택사업자의 기존주택등 매입의 예에 따라 국가 또는 지방자치단체가 재정이나 「주택도시기금법」에 따른 주택도시기금(이하 “주택도시기금”이라 한다)으로 지원한다.<신설 2024. 9. 10.>

⑥ 공공주택사업자는 제4항에 따라 취득하는 데 소요되는 비용과 「공공주택 특별법」 제43조에 따라 매입하였을 때 소요되었을 금액에 차액이 발생한 경우에는 이를 전세사기피해자의 공공임대주택 거주에 따른 임대료로 사용하여야 한다.<신설 2024. 9. 10.>

⑦ 국가 또는 지방자치단체는 제6항에 따른 차액이 제4항에 따른 거주기간 동안 전세사기피해자가 납부하여야 할 임대료에 미치지 못할 경우에는 대통령령으로 정하는 바에 따라 재정으로 이를 지원할 수 있다.<신설 2024. 9. 10.>

⑧ 공공주택사업자는 전세사기피해자가 제4항에 따라 우선 공급된 공공임대주택에서 이주하는 경우(이미 이주한 경우를 포함한다) 다음 각 호의 어느 하나에 해당하는 방법으로 지원할 수 있다.<신설 2024. 9. 10.>

1. 이주하는 지역에 있는 공공임대주택 중 제4항에 따라 공급된 주택과 유사한 수준 이상의 공공임대주택(「공공주택 특별법」 제45조의2에 따라 기존주택을 임차하여 공공임대주택으로 공급하는 경우를 포함한다)의 우선 공급, 제6항 및 제7항에 따른 임대료 지원

2. 제6항에 따른 차액에서 거주기간 동안의 임대료 지원액을 차감하고 남은 금액의 지급

⑨ 전세사기피해자가 제4항에 따라 10년간 거주하였을 경우에는 다음 각 호의 어느 하나에 해당하는 방법으로 지원할 수 있다.<신설 2024. 9. 10.>

1. 「공공주택 특별법」 제49조에 따른 임대료 수준으로 해당 주택 거주기간 최장 10년 연장

2. 제6항에 따른 차액에서 10년간 임대료 지원액을 차감하고 남은 금액의 지급

⑩ 제6항부터 제9항까지에 따른 지원액의 총합은 전세사기피해자의 임차보증금에서 「주택임대차보호법」에 따라 대항력 또는 우선변제권을 행사하고 받은 금액과 임차보증금반환채권을 통하여 변제받은 금액을 제외한 금액을 넘을 수 없다.<신설 2024. 9. 10.>

⑪ 공공주택사업자는 제2항에도 불구하고 국토교통부장관이 정하는 바에 따라 「민사집행법」에 따른 경매, 「국세징수법」 또는 「지방세징수법」에 따른 공매 외의 방법으로 전세사기피해주택을 매입할 수 있다.<신설 2024. 9. 10.>

⑫ 공공주택사업자는 전세사기피해주택의 매입을 위하여 필요한 경우 제14조제7항에 따라 전세사기피해자 정보의 제공을 국토교통부장관에게 요청할 수 있다.<개정 2024. 9. 10.>

⑬ 공공주택사업자에 대한 재정 지원에 필요한 사항은 대통령령으로 정하며, 전세사기피해주택의 매입기준, 임대조건 등은 국토교통부장관이 정하는 바에 따른다.<개정 2024. 9. 10.>"
전세사기피해자 지원 및 주거안정에 관한 특별법(법률)(제21065호)(20260102)_020,1,"['보증금_대항력', '권리_정보리스크']",제25조의2(공공임대주택 지원),"전세사기 피해자와 특정 조건을 충족하는 임차인은 최장 10년간 공공임대주택을 우선 공급받을 수 있으며, 임대료 감면 혜택과 추가 거주 기간 연장이 가능하다.",전세사기피해자 지원 및 주거안정에 관한 특별법(법률)(제21065호)(20260102).docx,전세사기피해자 지원 및 주거안정에 관한 특별법(법률)(제21065호)(20260102),"① 공공주택사업자는 다음 각 호의 어느 하나에 해당하는 임차인에 대하여 공공임대주택(「공공주택 특별법」 제45조의2에 따라 기존주택을 임차하여 공공임대주택으로 공급하는 경우를 포함한다)을 우선 공급할 수 있고, 그 임차인은 최장 10년간 거주할 수 있다.

1. 제25조제1항에 따라 전세사기피해주택의 매입을 요청하였으나 그 주택을 공공임대주택으로 우선 공급받지 못한 전세사기피해자

2. 제2조제4호다목에 따른 임차인

② 공공주택사업자는 제1항에 따라 우선 공급된 공공임대주택의 임대료를 감면할 수 있으며, 이 경우 국가 또는 지방자치단체는 대통령령으로 정하는 바에 따라 감면된 임대료에 해당하는 비용을 재정으로 지원할 수 있다.

③ 전세사기피해자가 제1항에 따라 10년간 거주하였을 경우에는 「공공주택 특별법」 제49조에 따른 임대료 수준으로 해당 주택에 거주기간을 최장 10년간 연장할 수 있다.

④ 제2항에 따른 임대료 지원액의 총합은 전세사기피해자의 임차보증금에서 「주택임대차보호법」에 따라 대항력 또는 우선변제권을 행사하고 받은 금액과 임차보증금반환채권을 통하여 변제받은 금액을 제외한 금액을 넘을 수 없다.

⑤ 공공주택사업자에 대한 재정 지원에 필요한 사항은 대통령령으로 정하며, 제1항에 따른 공공임대주택의 공급기준, 임대조건 등에 필요한 사항은 국토교통부장관이 정하는 바에 따른다.

[본조신설 2024. 9. 10.]"
전세사기피해자 지원 및 주거안정에 관한 특별법(법률)(제21065호)(20260102)_021,1,"['분쟁해결', '권리_정보리스크']",제26조(경매 및 공매의 지원),"전세사기 피해자는 주택도시보증공사에 지원을 요청하면, 관련 법률에 따라 경매나 공매 절차를 지원받을 수 있다. 국가는 이러한 지원 비용의 일부를 주택도시기금에서 지원한다.",전세사기피해자 지원 및 주거안정에 관한 특별법(법률)(제21065호)(20260102).docx,전세사기피해자 지원 및 주거안정에 관한 특별법(법률)(제21065호)(20260102),"① 주택도시보증공사는 전세사기피해자의 신청을 받아 「민사집행법」 제78조 또는 같은 법 제264조에 따른 경매(「채무자 회생 및 파산에 관한 법률」 제496조제1항 또는 같은 법 제497조에 따라 환가하는 경우를 포함한다)나 「국세징수법」 제64조 또는 「지방세징수법」 제71조에 따른 매각절차와 관련하여 경매 및 공매의 지원서비스를 제공할 수 있다. <개정 2024. 9. 10.>

② 국가는 제1항에 따른 경매 및 공매의 지원서비스 제공에 필요한 비용의 일부를 「주택도시기금법」 제9조에 따라 지원할 수 있다."
