chunk_id,priority,category,article,title,source,src_title,page_content
주택임대차보호법(법률)(제21065호)(20260102)_010,1,"['보증금_대항력', '계약갱신']",제4조(임대차기간 등),"임대차 계약 기간이 명시되지 않거나 2년 미만일 경우, 법적으로는 자동으로 2년으로 연장되며, 임차인은 원래 계약 기간을 주장할 수 있다. 계약 종료 후에도 임차인이 보증금을 돌려받을 때까지는 계약이 계속 유지된다.",주택임대차보호법(법률)(제21065호)(20260102).docx,주택임대차보호법(법률)(제21065호)(20260102),"① 기간을 정하지 아니하거나 2년 미만으로 정한 임대차는 그 기간을 2년으로 본다. 다만, 임차인은 2년 미만으로 정한 기간이 유효함을 주장할 수 있다.

② 임대차기간이 끝난 경우에도 임차인이 보증금을 반환받을 때까지는 임대차관계가 존속되는 것으로 본다.

[전문개정 2008. 3. 21.]"
주택임대차보호법(법률)(제21065호)(20260102)_011,1,"['계약갱신', '임대료_증감', '계약해지_명도', '손해배상_책임']",제6조(계약의 갱신),"임대인이 계약 갱신 거절 통지를 하지 않거나 조건 변경 없이 기간이 끝나면, 임차인과의 계약은 자동으로 2년 연장되어 유지됩니다. 단, 임대료 연체 등 중대한 위반 시 예외가 적용됩니다.",주택임대차보호법(법률)(제21065호)(20260102).docx,주택임대차보호법(법률)(제21065호)(20260102),"① 임대인이 임대차기간이 끝나기 6개월 전부터 2개월 전까지의 기간에 임차인에게 갱신거절(更新拒絶)의 통지를 하지 아니하거나 계약조건을 변경하지 아니하면 갱신하지 아니한다는 뜻의 통지를 하지 아니한 경우에는 그 기간이 끝난 때에 전 임대차와 동일한 조건으로 다시 임대차한 것으로 본다. 임차인이 임대차기간이 끝나기 2개월 전까지 통지하지 아니한 경우에도 또한 같다. <개정 2020. 6. 9.>

② 제1항의 경우 임대차의 존속기간은 2년으로 본다.<개정 2009. 5. 8.>

③ 2기(期)의 차임액(借賃額)에 달하도록 연체하거나 그 밖에 임차인으로서의 의무를 현저히 위반한 임차인에 대하여는 제1항을 적용하지 아니한다.

[전문개정 2008. 3. 21.]"
주택임대차보호법(법률)(제21065호)(20260102)_012,1,['계약해지_명도'],제6조의2(묵시적 갱신의 경우 계약의 해지),"임대인과 임차인은 계약이 갱신되었더라도 언제든지 계약 해지를 통지할 수 있으며, 해지 통지를 받은 후 3개월이 지나면 해지 효력이 발생합니다.",주택임대차보호법(법률)(제21065호)(20260102).docx,주택임대차보호법(법률)(제21065호)(20260102),"① 제6조제1항에 따라 계약이 갱신된 경우 같은 조 제2항에도 불구하고 임차인은 언제든지 임대인에게 계약해지(契約解止)를 통지할 수 있다. <개정 2009. 5. 8.>

② 제1항에 따른 해지는 임대인이 그 통지를 받은 날부터 3개월이 지나면 그 효력이 발생한다.

[전문개정 2008. 3. 21.]"
주택임대차보호법(법률)(제21065호)(20260102)_013,1,"['임대료_증감', '계약갱신', '손해배상_책임', '보증금_대항력', '수선_원상회복', '계약해지_명도']",제6조의3(계약갱신 요구 등),"임대인은 임차인이 계약 기간 내에 갱신을 요구할 때 정당한 이유 없이 거절할 수 없다. 단, 차임 연체, 부정한 방법으로 계약, 파손 등 임차인의 중대한 위반 사항이 있을 경우 예외가 적용된다.",주택임대차보호법(법률)(제21065호)(20260102).docx,주택임대차보호법(법률)(제21065호)(20260102),"① 제6조에도 불구하고 임대인은 임차인이 제6조제1항 전단의 기간 이내에 계약갱신을 요구할 경우 정당한 사유 없이 거절하지 못한다. 다만, 다음 각 호의 어느 하나에 해당하는 경우에는 그러하지 아니하다.

1. 임차인이 2기의 차임액에 해당하는 금액에 이르도록 차임을 연체한 사실이 있는 경우

2. 임차인이 거짓이나 그 밖의 부정한 방법으로 임차한 경우

3. 서로 합의하여 임대인이 임차인에게 상당한 보상을 제공한 경우

4. 임차인이 임대인의 동의 없이 목적 주택의 전부 또는 일부를 전대(轉貸)한 경우

5. 임차인이 임차한 주택의 전부 또는 일부를 고의나 중대한 과실로 파손한 경우

6. 임차한 주택의 전부 또는 일부가 멸실되어 임대차의 목적을 달성하지 못할 경우

7. 임대인이 다음 각 목의 어느 하나에 해당하는 사유로 목적 주택의 전부 또는 대부분을 철거하거나 재건축하기 위하여 목적 주택의 점유를 회복할 필요가 있는 경우

가. 임대차계약 체결 당시 공사시기 및 소요기간 등을 포함한 철거 또는 재건축 계획을 임차인에게 구체적으로 고지하고 그 계획에 따르는 경우

나. 건물이 노후ㆍ훼손 또는 일부 멸실되는 등 안전사고의 우려가 있는 경우

다. 다른 법령에 따라 철거 또는 재건축이 이루어지는 경우

8. 임대인(임대인의 직계존속ㆍ직계비속을 포함한다)이 목적 주택에 실제 거주하려는 경우

9. 그 밖에 임차인이 임차인으로서의 의무를 현저히 위반하거나 임대차를 계속하기 어려운 중대한 사유가 있는 경우

② 임차인은 제1항에 따른 계약갱신요구권을 1회에 한하여 행사할 수 있다. 이 경우 갱신되는 임대차의 존속기간은 2년으로 본다.

③ 갱신되는 임대차는 전 임대차와 동일한 조건으로 다시 계약된 것으로 본다. 다만, 차임과 보증금은 제7조의 범위에서 증감할 수 있다.

④ 제1항에 따라 갱신되는 임대차의 해지에 관하여는 제6조의2를 준용한다.

⑤ 임대인이 제1항제8호의 사유로 갱신을 거절하였음에도 불구하고 갱신요구가 거절되지 아니하였더라면 갱신되었을 기간이 만료되기 전에 정당한 사유 없이 제3자에게 목적 주택을 임대한 경우 임대인은 갱신거절로 인하여 임차인이 입은 손해를 배상하여야 한다.

⑥ 제5항에 따른 손해배상액은 거절 당시 당사자 간에 손해배상액의 예정에 관한 합의가 이루어지지 않는 한 다음 각 호의 금액 중 큰 금액으로 한다.

1. 갱신거절 당시 월차임(차임 외에 보증금이 있는 경우에는 그 보증금을 제7조의2 각 호 중 낮은 비율에 따라 월 단위의 차임으로 전환한 금액을 포함한다. 이하 “환산월차임”이라 한다)의 3개월분에 해당하는 금액

2. 임대인이 제3자에게 임대하여 얻은 환산월차임과 갱신거절 당시 환산월차임 간 차액의 2년분에 해당하는 금액

3. 제1항제8호의 사유로 인한 갱신거절로 인하여 임차인이 입은 손해액

[본조신설 2020. 7. 31.]"
주택임대차보호법(법률)(제21065호)(20260102)_014,1,"['임대료_증감', '보증금_대항력']",제7조(차임 등의 증감청구권),"임대인과 임차인은 주택 임대료나 보증금이 세금이나 공과금 증가 등으로 인해 적절하지 않아졌을 때, 앞으로의 계약에서 금액을 늘릴 수 있습니다. 하지만 증액 청구는 계약 후 1년 이내에는 할 수 없으며, 청구 금액은 기존 금액의 10분의 1을 초과할 수 없습니다.",주택임대차보호법(법률)(제21065호)(20260102).docx,주택임대차보호법(법률)(제21065호)(20260102),"① 당사자는 약정한 차임이나 보증금이 임차주택에 관한 조세, 공과금, 그 밖의 부담의 증감이나 경제사정의 변동으로 인하여 적절하지 아니하게 된 때에는 장래에 대하여 그 증감을 청구할 수 있다. 이 경우 증액청구는 임대차계약 또는 약정한 차임이나 보증금의 증액이 있은 후 1년 이내에는 하지 못한다. <개정 2020. 7. 31.>

② 제1항에 따른 증액청구는 약정한 차임이나 보증금의 20분의 1의 금액을 초과하지 못한다. 다만, 특별시ㆍ광역시ㆍ특별자치시ㆍ도 및 특별자치도는 관할 구역 내의 지역별 임대차 시장 여건 등을 고려하여 본문의 범위에서 증액청구의 상한을 조례로 달리 정할 수 있다.<신설 2020. 7. 31.>

[전문개정 2008. 3. 21.]"
주택임대차보호법(법률)(제21065호)(20260102)_015,1,"['임대료_증감', '보증금_대항력']",제7조의2(월차임 전환 시 산정률의 제한),"보증금을 월 단위 차임으로 전환할 때, 최대 적용 가능한 월차임 비율은 은행 대출금리와 지역 경제 상황을 고려한 대통령령 기준 또는 한국은행 기준금리에 대통령령으로 정해진 이율을 더한 수치를 넘지 않습니다.",주택임대차보호법(법률)(제21065호)(20260102).docx,주택임대차보호법(법률)(제21065호)(20260102),"보증금의 전부 또는 일부를 월 단위의 차임으로 전환하는 경우에는 그 전환되는 금액에 다음 각 호 중 낮은 비율을 곱한 월차임(月借賃)의 범위를 초과할 수 없다. <개정 2010. 5. 17., 2013. 8. 13., 2016. 5. 29.>

1. 「은행법」에 따른 은행에서 적용하는 대출금리와 해당 지역의 경제 여건 등을 고려하여 대통령령으로 정하는 비율

2. 한국은행에서 공시한 기준금리에 대통령령으로 정하는 이율을 더한 비율

[전문개정 2008. 3. 21.]"
주택임대차보호법(법률)(제21065호)(20260102)_016,1,"['보증금_대항력', '분쟁해결']",제8조(보증금 중 일정액의 보호),"임차인은 보증금을 주택 담보권자보다 먼저 변제받을 권리가 있으며, 주택 경매 전에 필요한 조건을 충족해야 합니다. 이 권리와 범위는 주택임대차위원회에서 심의 후 대통령령으로 정해집니다.",주택임대차보호법(법률)(제21065호)(20260102).docx,주택임대차보호법(법률)(제21065호)(20260102),"① 임차인은 보증금 중 일정액을 다른 담보물권자(擔保物權者)보다 우선하여 변제받을 권리가 있다. 이 경우 임차인은 주택에 대한 경매신청의 등기 전에 제3조제1항의 요건을 갖추어야 한다.

② 제1항의 경우에는 제3조의2제4항부터 제6항까지의 규정을 준용한다.

③ 제1항에 따라 우선변제를 받을 임차인 및 보증금 중 일정액의 범위와 기준은 제8조의2에 따른 주택임대차위원회의 심의를 거쳐 대통령령으로 정한다. 다만, 보증금 중 일정액의 범위와 기준은 주택가액(대지의 가액을 포함한다)의 2분의 1을 넘지 못한다.<개정 2009. 5. 8.>

[전문개정 2008. 3. 21.]"
주택임대차보호법(법률)(제21065호)(20260102)_017,1,['보증금_대항력'],제8조의2(주택임대차위원회),"주택임대차위원회는 법무부에 설치되어 임대차 관련 법률 적용과 보증금 보호 기준을 심의하며, 다양한 분야 전문가와 고위 공무원들이 참여하여 공정한 임대차 시장을 유지하도록 구성되어 있습니다.",주택임대차보호법(법률)(제21065호)(20260102).docx,주택임대차보호법(법률)(제21065호)(20260102),"① 제8조에 따라 우선변제를 받을 임차인 및 보증금 중 일정액의 범위와 기준을 심의하기 위하여 법무부에 주택임대차위원회(이하 “위원회”라 한다)를 둔다.

② 위원회는 위원장 1명을 포함한 9명 이상 15명 이하의 위원으로 성별을 고려하여 구성한다.<개정 2020. 7. 31.>

③ 위원회의 위원장은 법무부차관이 된다.

④ 위원회의 위원은 다음 각 호의 어느 하나에 해당하는 사람 중에서 위원장이 임명하거나 위촉하되, 제1호부터 제5호까지에 해당하는 위원을 각각 1명 이상 임명하거나 위촉하여야 하고, 위원 중 2분의 1 이상은 제1호ㆍ제2호 또는 제6호에 해당하는 사람을 위촉하여야 한다.<개정 2013. 3. 23., 2020. 7. 31., 2025. 10. 1.>

1. 법학ㆍ경제학 또는 부동산학 등을 전공하고 주택임대차 관련 전문지식을 갖춘 사람으로서 공인된 연구기관에서 조교수 이상 또는 이에 상당하는 직에 5년 이상 재직한 사람

2. 변호사ㆍ감정평가사ㆍ공인회계사ㆍ세무사 또는 공인중개사로서 5년 이상 해당 분야에서 종사하고 주택임대차 관련 업무경험이 풍부한 사람

3. 재정경제부에서 물가 관련 업무를 담당하는 고위공무원단에 속하는 공무원

4. 법무부에서 주택임대차 관련 업무를 담당하는 고위공무원단에 속하는 공무원(이에 상당하는 특정직 공무원을 포함한다)

5. 국토교통부에서 주택사업 또는 주거복지 관련 업무를 담당하는 고위공무원단에 속하는 공무원

6. 그 밖에 주택임대차 관련 학식과 경험이 풍부한 사람으로서 대통령령으로 정하는 사람

⑤ 그 밖에 위원회의 구성 및 운영 등에 필요한 사항은 대통령령으로 정한다.

[본조신설 2009. 5. 8.]"
주택임대차보호법(법률)(제21065호)(20260102)_018,1,"['임차권_승계', '생활환경_특약']",제9조(주택 임차권의 승계),"상속인이 없는 임차인이 사망하면 사실상 혼인 관계에 있는 배우자가 그 주택의 임차권을 승계할 수 있습니다. 만약 상속인이 없고 배우자도 없다면, 배우자와 2촌 이내의 친족이 함께 임차권을 승계할 수 있으며, 승계자가 반대할 경우 승계가 이루어지지 않습니다.",주택임대차보호법(법률)(제21065호)(20260102).docx,주택임대차보호법(법률)(제21065호)(20260102),"① 임차인이 상속인 없이 사망한 경우에는 그 주택에서 가정공동생활을 하던 사실상의 혼인 관계에 있는 자가 임차인의 권리와 의무를 승계한다.

② 임차인이 사망한 때에 사망 당시 상속인이 그 주택에서 가정공동생활을 하고 있지 아니한 경우에는 그 주택에서 가정공동생활을 하던 사실상의 혼인 관계에 있는 자와 2촌 이내의 친족이 공동으로 임차인의 권리와 의무를 승계한다.

③ 제1항과 제2항의 경우에 임차인이 사망한 후 1개월 이내에 임대인에게 제1항과 제2항에 따른 승계 대상자가 반대의사를 표시한 경우에는 그러하지 아니하다.

④ 제1항과 제2항의 경우에 임대차 관계에서 생긴 채권ㆍ채무는 임차인의 권리의무를 승계한 자에게 귀속된다.

[전문개정 2008. 3. 21.]"
주택임대차보호법(법률)(제21065호)(20260102)_019,1,"['특약_유효성', '손해배상_책임']",제10조(강행규정),"임대차 계약에서 임차인에게 불리한 조건은 법적으로 효력이 없다. 즉, 불리한 약정은 무시된다.",주택임대차보호법(법률)(제21065호)(20260102).docx,주택임대차보호법(법률)(제21065호)(20260102),"이 법에 위반된 약정(約定)으로서 임차인에게 불리한 것은 그 효력이 없다.

[전문개정 2008. 3. 21.]"
주택임대차보호법(법률)(제21065호)(20260102)_020,1,"['임대료_증감', '보증금_대항력', '특약_유효성']",제10조의2(초과 차임 등의 반환청구),"임차인이 임대료나 보증금을 법적으로 허용된 범위를 넘어서 지급한 경우, 초과된 금액을 다시 돌려받을 수 있습니다.",주택임대차보호법(법률)(제21065호)(20260102).docx,주택임대차보호법(법률)(제21065호)(20260102),"임차인이 제7조에 따른 증액비율을 초과하여 차임 또는 보증금을 지급하거나 제7조의2에 따른 월차임 산정률을 초과하여 차임을 지급한 경우에는 초과 지급된 차임 또는 보증금 상당금액의 반환을 청구할 수 있다.

[본조신설 2013. 8. 13.]"
주택임대차보호법(법률)(제21065호)(20260102)_021,1,['임대료_증감'],제11조(일시사용을 위한 임대차),"일시적인 사용을 목적으로 하는 임대차 계약은 이 조항의 적용을 받지 않습니다. 즉, 단기간에만 사용될 것이 확실한 경우에는 별도의 규제가 필요하지 않습니다.",주택임대차보호법(법률)(제21065호)(20260102).docx,주택임대차보호법(법률)(제21065호)(20260102),"이 법은 일시사용하기 위한 임대차임이 명백한 경우에는 적용하지 아니한다.

[전문개정 2008. 3. 21.]"
주택임대차보호법(법률)(제21065호)(20260102)_022,1,['보증금_대항력'],제12조(미등기 전세에의 준용),"전세 계약이 등기되지 않은 경우에도 이 법의 규정이 적용되며, 이때 ""전세금""은 ""임대차 보증금""으로 간주된다.",주택임대차보호법(법률)(제21065호)(20260102).docx,주택임대차보호법(법률)(제21065호)(20260102),"주택의 등기를 하지 아니한 전세계약에 관하여는 이 법을 준용한다. 이 경우 “전세금”은 “임대차의 보증금”으로 본다.

[전문개정 2008. 3. 21.]"
주택임대차보호법(법률)(제21065호)(20260102)_023,1,"['분쟁해결', '보증금_대항력', '특약_유효성']",제13조(「소액사건심판법」의 준용),"임대인이 보증금 반환 청구 소송 시, 소액사건심판법의 규정이 적용되어 간편한 절차와 제한된 증거 요건이 적용됩니다.",주택임대차보호법(법률)(제21065호)(20260102).docx,주택임대차보호법(법률)(제21065호)(20260102),"임차인이 임대인에 대하여 제기하는 보증금반환청구소송에 관하여는 「소액사건심판법」 제6조, 제7조, 제10조 및 제11조의2를 준용한다.

[전문개정 2008. 3. 21.]"
주택임대차보호법(법률)(제21065호)(20260102)_024,1,"['분쟁해결', '보증금_대항력', '수선_원상회복', '임대료_증감']",제14조(주택임대차분쟁조정위원회),"주택임대차 관련 분쟁을 해결하기 위해 법률구조공단 지부, 한국토지주택공사 지사, 한국감정원 지사 등에서 구성된 조정위원회가 설치되어 있습니다. 이 위원회는 임대료, 계약 기간, 보증금 반환, 주택 유지보수 등 다양한 분쟁을 심의하고 조정합니다.",주택임대차보호법(법률)(제21065호)(20260102).docx,주택임대차보호법(법률)(제21065호)(20260102),"① 이 법의 적용을 받는 주택임대차와 관련된 분쟁을 심의ㆍ조정하기 위하여 대통령령으로 정하는 바에 따라 「법률구조법」 제8조에 따른 대한법률구조공단(이하 “공단”이라 한다)의 지부, 「한국토지주택공사법」에 따른 한국토지주택공사(이하 “공사”라 한다)의 지사 또는 사무소 및 「한국감정원법」에 따른 한국감정원(이하 “감정원”이라 한다)의 지사 또는 사무소에 주택임대차분쟁조정위원회(이하 “조정위원회”라 한다)를 둔다. 특별시ㆍ광역시ㆍ특별자치시ㆍ도 및 특별자치도(이하 “시ㆍ도”라 한다)는 그 지방자치단체의 실정을 고려하여 조정위원회를 둘 수 있다. <개정 2020. 7. 31.>

② 조정위원회는 다음 각 호의 사항을 심의ㆍ조정한다.

1. 차임 또는 보증금의 증감에 관한 분쟁

2. 임대차 기간에 관한 분쟁

3. 보증금 또는 임차주택의 반환에 관한 분쟁

4. 임차주택의 유지ㆍ수선 의무에 관한 분쟁

5. 그 밖에 대통령령으로 정하는 주택임대차에 관한 분쟁

③ 조정위원회의 사무를 처리하기 위하여 조정위원회에 사무국을 두고, 사무국의 조직 및 인력 등에 필요한 사항은 대통령령으로 정한다.

④ 사무국의 조정위원회 업무담당자는 「상가건물 임대차보호법」 제20조에 따른 상가건물임대차분쟁조정위원회 사무국의 업무를 제외하고 다른 직위의 업무를 겸직하여서는 아니 된다.<개정 2018. 10. 16.>

[본조신설 2016. 5. 29.]"
주택임대차보호법(법률)(제21065호)(20260102)_025,1,"['분쟁해결', '계약해지_명도']",제21조(조정의 신청 등),"주택임대차 분쟁이 발생하면, 해당 지역의 조정위원회에 조정을 신청할 수 있으며, 위원회는 신청 절차와 결과에 대해 안내해야 합니다. 하지만 이미 법원 소송이나 다른 조정 절차가 진행 중이거나, 신청인이 적극적으로 참여하지 않는 경우 등 특정 조건 하에서는 조정 신청이 거부될 수 있습니다.",주택임대차보호법(법률)(제21065호)(20260102).docx,주택임대차보호법(법률)(제21065호)(20260102),"① 제14조제2항 각 호의 어느 하나에 해당하는 주택임대차분쟁의 당사자는 해당 주택이 소재하는 지역을 관할하는 조정위원회에 분쟁의 조정을 신청할 수 있다. <개정 2020. 7. 31.>

② 조정위원회는 신청인이 조정을 신청할 때 조정 절차 및 조정의 효력 등 분쟁조정에 관하여 대통령령으로 정하는 사항을 안내하여야 한다.

③ 조정위원회의 위원장은 다음 각 호의 어느 하나에 해당하는 경우 신청을 각하한다. 이 경우 그 사유를 신청인에게 통지하여야 한다.<개정 2020. 6. 9.>

1. 이미 해당 분쟁조정사항에 대하여 법원에 소가 제기되거나 조정 신청이 있은 후 소가 제기된 경우

2. 이미 해당 분쟁조정사항에 대하여 「민사조정법」에 따른 조정이 신청된 경우나 조정신청이 있은 후 같은 법에 따른 조정이 신청된 경우

3. 이미 해당 분쟁조정사항에 대하여 이 법에 따른 조정위원회에 조정이 신청된 경우나 조정신청이 있은 후 조정이 성립된 경우

4. 조정신청 자체로 주택임대차에 관한 분쟁이 아님이 명백한 경우

5. 피신청인이 조정절차에 응하지 아니한다는 의사를 통지한 경우

6. 신청인이 정당한 사유 없이 조사에 응하지 아니하거나 2회 이상 출석요구에 응하지 아니한 경우

[본조신설 2016. 5. 29.]"
주택임대차보호법(법률)(제21065호)(20260102)_026,1,['분쟁해결'],제22조(조정절차),"조정신청을 받으면 조정위원회는 즉시 절차를 시작하고, 피신청인에게 조정신청서를 발송해야 합니다. 필요한 절차 세부사항은 대통령령으로 정해집니다.",주택임대차보호법(법률)(제21065호)(20260102).docx,주택임대차보호법(법률)(제21065호)(20260102),"① 조정위원회의 위원장은 신청인으로부터 조정신청을 접수한 때에는 지체 없이 조정절차를 개시하여야 한다. <개정 2020. 6. 9.>

② 조정위원회의 위원장은 제1항에 따라 조정신청을 접수하면 피신청인에게 조정신청서를 송달하여야 한다. 이 경우 제21조제2항을 준용한다.<개정 2020. 6. 9.>

③ 조정서류의 송달 등 조정절차에 관하여 필요한 사항은 대통령령으로 정한다.

[본조신설 2016. 5. 29.]"
주택임대차보호법(법률)(제21065호)(20260102)_027,1,['분쟁해결'],제23조(처리기간),"분쟁 조정 신청 후 조정위원회는 기본적으로 60일 이내에 해결해야 하지만, 불가피한 사정이 있으면 최대 30일 연장 가능하다. 연장 시에는 사유를 당사자에게 알려야 한다.",주택임대차보호법(법률)(제21065호)(20260102).docx,주택임대차보호법(법률)(제21065호)(20260102),"① 조정위원회는 분쟁의 조정신청을 받은 날부터 60일 이내에 그 분쟁조정을 마쳐야 한다. 다만, 부득이한 사정이 있는 경우에는 조정위원회의 의결을 거쳐 30일의 범위에서 그 기간을 연장할 수 있다.

② 조정위원회는 제1항 단서에 따라 기간을 연장한 경우에는 기간 연장의 사유와 그 밖에 기간 연장에 관한 사항을 당사자에게 통보하여야 한다.

[본조신설 2016. 5. 29.]"
주택임대차보호법(법률)(제21065호)(20260102)_028,1,"['분쟁해결', '임대료_증감', '보증금_대항력', '행정절차']",제24조(조사 등),"조정 과정에서 필요하다고 판단되면 신청인과 관련 당사자들에게 진술을 요구하거나 자료를 제출하도록 할 수 있으며, 조사나 자료 수집도 허용된다.",주택임대차보호법(법률)(제21065호)(20260102).docx,주택임대차보호법(법률)(제21065호)(20260102),"① 조정위원회는 조정을 위하여 필요하다고 인정하는 경우 신청인, 피신청인, 분쟁 관련 이해관계인 또는 참고인에게 출석하여 진술하게 하거나 조정에 필요한 자료나 물건 등을 제출하도록 요구할 수 있다.

② 조정위원회는 조정을 위하여 필요하다고 인정하는 경우 조정위원 또는 사무국의 직원으로 하여금 조정 대상물 및 관련 자료에 대하여 조사하게 하거나 자료를 수집하게 할 수 있다. 이 경우 조정위원이나 사무국의 직원은 그 권한을 표시하는 증표를 지니고 이를 관계인에게 내보여야 한다.

③ 조정위원회위원장은 특별시장, 광역시장, 특별자치시장, 도지사 및 특별자치도지사(이하 “시ㆍ도지사”라 한다)에게 해당 조정업무에 참고하기 위하여 인근지역의 확정일자 자료, 보증금의 월차임 전환율 등 적정 수준의 임대료 산정을 위한 자료를 요청할 수 있다. 이 경우 시ㆍ도지사는 정당한 사유가 없으면 조정위원회위원장의 요청에 따라야 한다.

[본조신설 2016. 5. 29.]"
주택임대차보호법(법률)(제21065호)(20260102)_029,1,"['분쟁해결', '계약해지_명도']",제25조(조정을 하지 아니하는 결정),"조정위원회는 분쟁이 조정에 적합하지 않거나 당사자가 부당한 이유로 조정을 요청할 경우 조정을 진행하지 않을 수 있으며, 결정 후 당사자에게 통지해야 합니다.",주택임대차보호법(법률)(제21065호)(20260102).docx,주택임대차보호법(법률)(제21065호)(20260102),"① 조정위원회는 해당 분쟁이 그 성질상 조정을 하기에 적당하지 아니하다고 인정하거나 당사자가 부당한 목적으로 조정을 신청한 것으로 인정할 때에는 조정을 하지 아니할 수 있다.

② 조정위원회는 제1항에 따라 조정을 하지 아니하기로 결정하였을 때에는 그 사실을 당사자에게 통지하여야 한다.

[본조신설 2016. 5. 29.]"
주택임대차보호법(법률)(제21065호)(20260102)_030,1,"['분쟁해결', '계약해지_명도']",제26조(조정의 성립),"조정안을 받은 당사자는 14일 이내에 수락 의사를 서면으로 밝혀야 하며, 이를 이행하지 않으면 조정이 거부된 것으로 간주된다. 수락 시 조정안 내용과 동일한 합의가 성립되어 조정서가 작성된다.",주택임대차보호법(법률)(제21065호)(20260102).docx,주택임대차보호법(법률)(제21065호)(20260102),"① 조정위원회가 조정안을 작성한 경우에는 그 조정안을 지체 없이 각 당사자에게 통지하여야 한다.

② 제1항에 따라 조정안을 통지받은 당사자가 통지받은 날부터 14일 이내에 수락의 의사를 서면으로 표시하지 아니한 경우에는 조정을 거부한 것으로 본다.<개정 2020. 6. 9.>

③ 제2항에 따라 각 당사자가 조정안을 수락한 경우에는 조정안과 동일한 내용의 합의가 성립된 것으로 본다.

④ 제3항에 따른 합의가 성립한 경우 조정위원회위원장은 조정안의 내용을 조정서로 작성한다. 조정위원회위원장은 각 당사자 간에 금전, 그 밖의 대체물의 지급 또는 부동산의 인도에 관하여 강제집행을 승낙하는 취지의 합의가 있는 경우에는 그 내용을 조정서에 기재하여야 한다.

[본조신설 2016. 5. 29.]"
주택임대차보호법(법률)(제21065호)(20260102)_031,1,['분쟁해결'],제27조(집행력의 부여),"조정서가 강제집행을 승낙하는 내용을 담고 있으면, 일반 민사집행법보다 강력한 집행력을 가지게 됩니다. 하지만 이 조정서에 대한 청구 이의 제기는 기존의 특정 규정을 따르지 않습니다.",주택임대차보호법(법률)(제21065호)(20260102).docx,주택임대차보호법(법률)(제21065호)(20260102),"제26조제4항 후단에 따라 강제집행을 승낙하는 취지의 내용이 기재된 조정서의 정본은 「민사집행법」 제56조에도 불구하고 집행력 있는 집행권원과 같은 효력을 가진다. 다만, 청구에 관한 이의의 주장에 대하여는 같은 법 제44조제2항을 적용하지 아니한다.

[본조신설 2016. 5. 29.]"
주택임대차보호법(법률)(제21065호)(20260102)_032,1,['분쟁해결'],제29조(다른 법률의 준용),"민사 분쟁 해결 과정에서 특정 사항에 대해 이 법이 명시하지 않으면, 일반적으로 민사조정법의 규정을 따르게 됩니다.",주택임대차보호법(법률)(제21065호)(20260102).docx,주택임대차보호법(법률)(제21065호)(20260102),"조정위원회의 운영 및 조정절차에 관하여 이 법에서 규정하지 아니한 사항에 대하여는 「민사조정법」을 준용한다.

[본조신설 2016. 5. 29.]"
주택임대차보호법(법률)(제21065호)(20260102)_033,1,['기타'],제30조(주택임대차표준계약서 사용),"주택임대차 계약 시, 법무부와 국토교통부의 협의를 거쳐 정해진 표준계약서를 먼저 사용해야 합니다. 하지만 당사자들이 동의하면 다른 서식을 사용할 수 있습니다.",주택임대차보호법(법률)(제21065호)(20260102).docx,주택임대차보호법(법률)(제21065호)(20260102),"주택임대차계약을 서면으로 체결할 때에는 법무부장관이 국토교통부장관과 협의하여 정하는 주택임대차표준계약서를 우선적으로 사용한다. 다만, 당사자가 다른 서식을 사용하기로 합의한 경우에는 그러하지 아니하다. <개정 2020. 7. 31.>

[본조신설 2016. 5. 29.]





법제처



 

국가법령정보센터"
