id,chunk_id,text,src_title,case_no,ruling_date,related_article,category,priority,source,parsed_at
1980cf2a-78b6-42a6-a923-3ab22f0ee77e,chunk_039,"채권을 통해 회수한 금액을 차감한 보증금 피해금액을 초과할 수 없습니다.
l   자세한 문의는 LH 지역본부별 주택매입과 등 관할부서에 상담하여야 합니다.전세피해지원 프로그램 및 전세피해 상담 사례집 주요 피해지원 상담 사례
34 3510 다가구주택 임차인의 우선매수권 양도
전세사기피해자가 여럿인 다가구주택 경 ·공매(이하 ‘경매’) 시 우선매수권 양도에 따른 
경매차익을 어떻게 지원받을 수 있나요?
l   하나의 주택에 피해 임차인이 다수인 다가구 주택은 선순위 근저당 존재 여부 및 임차인 간의 배당 
순위 및 보증금 크기 등에 따라 피해금액이 달라질 수 있습니다. 이에, 국토부 전세사기피해자로 
결정된 임차인 2인 이상으로부터 LH가 우선매수권을 양도받아 다가구주택을 낙찰받은 경우에는 
LH 감정가* 대비 저렴하게 피해주택을 취득하여 발생한 경매차익을 피해 임차인의 보증금 
피해금액 비율대로 안분하여 지원하고 있습니다.
* 감정평가사협회가 추천한 기관 중 LH와 피해자가 각각 선정한 2개의 기관에서 평가한 금액의 평균 금액으로 결정
[ 다가구주택 경매차익 안분 지원 예시 ]
• 경매가정 :   LH 감정가 6.5억원, 낙찰가격 5억원, 선순위 근저당 4.5억원 (1순위)  임차인 A (2순위) , 
임차인 B (3순위) , 임차인 C (4순위)  전세보증금 각 1억원
• 우선매수권 양도 예시 :
(단위 : 만원)
임차인 전세보증금(a) 배당금*(b) 피해금액(%) 경매차익**(c) 회수금액(d=b+c) 회수율(d/a)
A 10,000 5,000 5,000(20%) 3,000 8,000 80%
B 10,000 - 10,000(40%) 6,000 6,000 60%
C 10,000 - 10,000(40%) 6,000 6,000 60%
* 낙찰금액(5억원)을 배당순위에 따라 근저당(1순위) 4.5억원, 임차인 A(2순위) 5천만원 배당, 경매비용 등은 미반영",상담사례 - 2025전세피해지원사례집,미상,미상,주임법 제8조,"보증금_대항력, 분쟁해결, 권리_리스크",7,c:\project-AI2\실프로젝트\data\raw\case\2025전세피해지원사례집.pdf,2026-01-19T17:30:57.175113
ac27928d-8d9c-48f4-9680-6dc9b80912d9,chunk_040,"A 10,000 5,000 5,000(20%) 3,000 8,000 80%
B 10,000 - 10,000(40%) 6,000 6,000 60%
C 10,000 - 10,000(40%) 6,000 6,000 60%
* 낙찰금액(5억원)을 배당순위에 따라 근저당(1순위) 4.5억원, 임차인 A(2순위) 5천만원 배당, 경매비용 등은 미반영
** LH 감정가(6.5억원)에서 낙찰금액(5억원)을 차감한 경매차익(1.5억원)을 임차인 피해금액 비율대로 안분 지원
※   우선매수권 양도에 따른 경매차익 지원효과를 설명하기 위하여 단순화한 예시일 뿐, 포함되지 않은 
경매비용 등 기타 미반영 항목에 따라 실제와 차이가 있을 수 있습니다.
l   보증금 피해금액 비율대로 안분한 각 임차인의 경매차익은 주택 퇴거 시점에 LH로부터 반환받을 수 
있으며, 피해주택 등 공공임대 지원을 통해 피해주택 (또는 이와 유사한 주택) 을 공공임대로 지원 (최대 
20년)받을 경우에는 경매차익으로 공공임대 임차료를 지원 (최초 10년간은 경매차익 부족시 추가 
재정지원으로 무상거주 )하고, 퇴거하는 시점에 경매차익 에서 지원받은 공공임대 임차료를 차감한 
금원을 반환받을 수 있습니다.
l   단, 경매차익 및 임차료 재정지원 의 총합은 임대보증금에서 임차인이 경매 배당 및 보증금반환 
채권을 통해 회수한 금액을 차감한 보증금 피해금액을 초과할 수 없습니다.11   우선매수권을 양도하지 못한 임차인 
(LH가 피해주택을 매입하지 못한 경우 포함) 
전세사기피해자 결정 이전에 경·공매 (이하 ‘경매’) 가 종료되었거나 LH에서 피해주택 매입 
거부(또는 우선매수권 미행사) 하여 피해주택에서 퇴거해야 하는 피해자를 위한 공공임대 
지원은 없을까요?
l   국토부 전세사기피해자로 결정받은 피해자 중 ①전세사기피해자 결정 이전 (또는 전세사기 특별법 
시행 이전) 에 경매절차가 종료되었거나, LH에 피해주택에 대한 우선매수권을 양도하고자",상담사례 - 2025전세피해지원사례집,미상,미상,주임법 제8조,"분쟁해결, 보증금_대항력, 권리_리스크",7,c:\project-AI2\실프로젝트\data\raw\case\2025전세피해지원사례집.pdf,2026-01-19T17:30:57.175113
8b07aa9d-89bf-4b2f-a06a-d337dcce947f,chunk_041,"거부(또는 우선매수권 미행사) 하여 피해주택에서 퇴거해야 하는 피해자를 위한 공공임대 
지원은 없을까요?
l   국토부 전세사기피해자로 결정받은 피해자 중 ①전세사기피해자 결정 이전 (또는 전세사기 특별법 
시행 이전) 에 경매절차가 종료되었거나, LH에 피해주택에 대한 우선매수권을 양도하고자 
하였으나 ②LH로부터 사전협의 매입불가 통지를 받은 임차인 및 우선매수권을 양도했음에도 
③LH가 우선매수권을 행사하지 않아 피해주택을 낙찰받지 못한 임차인은 최대 20년간 대체 
공공임대주택을 지원받을 수 있습니다.
l   대체 공공임대주택을 지원받을 경우 최초 10년간은 임대료 부담 없이 재정지원을 통해 거주할 수 
있고, 이후 추가 10년간 인근 시세의 30%~50% 수준으로 공공임대를 지원받을 수 있습니다. 단, 
공공임대 임차료 재정지원은 임대보증금에서 임차인이 경매 배당 및 보증금반환채권을 통해 회수한 
금액을 차감한 보증금 피해금액을 초과할 수 없습니다.전세피해지원 프로그램 및 전세피해 상담 사례집 주요 피해지원 상담 사례
36 3712 신탁사기 피해주택 거주 지원
이사 온 지 얼마 되지 않아 신탁사로부터 공매 예정이니 퇴거해야 한다는 통지를 
받았습니다. 피해주택에 계속 거주하기 위한 지원은 없나요?
l   신탁사 (수탁자) 의 동의 없이 임대권한이 없는 자 (위탁자 등) 와 임대차계약을 체결한 신탁사기 
피해자는 전세사기 특별법에 따른 전세사기피해자등 다목으로 결정 받을 경우 LH에 신탁사기 
피해주택 매입을 요청할 수 있습니다. 이에 LH가 공매 절차에서 피해주택을 매입할 경우, 
최대 20년간 피해주택 (또는 이와 유사한 수준의 주택) 을 공공임대주택으로 지원받을 수 있고 
공매차익 (LH감정가* – 매입가) 이 발생할 경우 차액을 공공임대 임차료로 지원** 받을 수 있습니다.
* 감정평가사협회가 추천한 기관 중 LH와 피해자가 각각 선정한 2개의 기관에서 평가한 금액의 평균 금액으로 결정",상담사례 - 2025전세피해지원사례집,미상,미상,주임법 제8조,"권리_리스크, 보증금_대항력, 분쟁해결",7,c:\project-AI2\실프로젝트\data\raw\case\2025전세피해지원사례집.pdf,2026-01-19T17:30:57.175113
73bbf951-b15e-4717-be03-243d0024715e,chunk_042,"최대 20년간 피해주택 (또는 이와 유사한 수준의 주택) 을 공공임대주택으로 지원받을 수 있고 
공매차익 (LH감정가* – 매입가) 이 발생할 경우 차액을 공공임대 임차료로 지원** 받을 수 있습니다.
* 감정평가사협회가 추천한 기관 중 LH와 피해자가 각각 선정한 2개의 기관에서 평가한 금액의 평균 금액으로 결정
**   최초 10년간은 공매차익이 없거나 부족할 경우 재정지원을 통해 무상거주가 가능하며, 퇴거 시점에 공공임대 임차료를 
차감한 잔여 공매차익이 있을 경우에는 LH로부터 반환받을 수 있습니다.
l   아울러, LH가 피해주택 매입에 실패하거나, 매입을 요청하기 이전에 이미 피해주택에 대한 
공매절차가 종료된 전세사기피해자 다목 신탁사기 피해자에게는 최대 20년간 대체 공공임대 
주택을 지원하고 있습니다. 대체 공공임대 지원을 받을 경우 최초 10년간은 임차료 부담 없이 
재정지원을 받아 거주할 수 있고, 추가 10년간은 주변 시세의 30%~50% 수준으로 공공임대 
지원을 받을 수 있습니다.
l   단, 공매차익 및 임차료 재정지원 의 총합은 임대보증금에서 임차인이 공매 배당 및 보증금반환 
채권을 통해 회수한 금액을 차감한 보증금 피해금액을 초과할 수 없습니다.13 배당금이 부족한 선순위 임차인 
다른 사람이 전세피해 주택을 낙찰받았는데 경·공매 (이하 ‘경매’) 배당금이 보증금보다 
적습니다. 부족한 보증금을 회수할 방법이 있을까요?
l   선순위 임차인*에 대한 보증금 반환의무는 경매 매수인에게 승계되므로 배당금이 보증금보다 
적을 경우 에는 경매 낙찰자에게 미회수한 보증금을 청구할 수 있습니다. 보증금 반환의무 승계 
여부 및 기타 경매 관련 법률상담이 필요한 경우, HUG 전세피해지원센터 (서울 강서) 또는 지자체 
전세피해지원센터 (인천·경기·대전·대구·부산·광주) 를 통해 무료 법률상담을 받을 수 있습니다.",상담사례 - 2025전세피해지원사례집,미상,미상,주임법 제8조,"보증금_대항력, 분쟁해결, 권리_리스크",7,c:\project-AI2\실프로젝트\data\raw\case\2025전세피해지원사례집.pdf,2026-01-19T17:30:57.176115
5e40ae70-c3e5-47d6-9cbf-6156bc795899,chunk_043,"적을 경우 에는 경매 낙찰자에게 미회수한 보증금을 청구할 수 있습니다. 보증금 반환의무 승계 
여부 및 기타 경매 관련 법률상담이 필요한 경우, HUG 전세피해지원센터 (서울 강서) 또는 지자체 
전세피해지원센터 (인천·경기·대전·대구·부산·광주) 를 통해 무료 법률상담을 받을 수 있습니다. 
*   선순위 임차인 : 임차인의 대항력 발생일(점유 및 전입신고의 다음날)이 말소기준권리(근저당권 등)보다 빠른 임차인으로 
보증금 전액을 배당받지 못할 경우 낙찰자가 미변제 보증금 반환의무 승계
14 배당금이 부족한 후순위 임차인
다른 사람이 전세피해 주택을 낙찰받았는데 경·공매 (이하 ‘경매’) 배당금이 보증금보다 
적습니다. 부족한 보증금을 회수할 방법이 있을까요?
l   대항력이 없는 후순위 임차인*은 보증금 대비 배당금이 부족하더라도 손실금액을 경매 낙찰자에게 
청구할 수 없고, 임대인으로부터 부족한 보증금을 회수해야 합니다. 국토부 전세사기피해자 (나목, 
다목 포함)  또는 HUG 전세피해확인서를 발급받은 임차인은 소득에 따라 소송대리 법률구조를 
통해 임대인의 재산에 대한 가압류 등의 채권보전조치와 집행권원 확보를 위한 지급명령, 
보증금반환소송 등 전세피해 회복을 위한 법률지원을 받거나 법률구조공단의 무료소송을 지원받을 
수 있습니다. 
*   후순위 임차인 : 임차인의 대항력 발생일(주택점유 및 전입신고의 다음날)보다 말소기준권리(근저당 등)가 빠른 임차인으로 
경매 낙찰자에게 미변제 보증금을 청구할 수 없음전세피해지원 프로그램 및 전세피해 상담 사례집 주요 피해지원 상담 사례
38 3915 경매낙찰에 따른 퇴거 문제
국토부 전세사기피해자로 결정받지 못했는데, 피해주택이 경매 낙찰되었습니다.  
피해주택에서 퇴거해야 하는 후순위 임차인을 위한 지원은 없을까요?
l   국토부 전세사기피해자로 결정받지 못한 후순위 임차인* 또한 경매 낙찰로 인한 보증금 피해금액이",상담사례 - 2025전세피해지원사례집,미상,미상,주임법 제8조,"보증금_대항력, 분쟁해결, 권리_리스크",7,c:\project-AI2\실프로젝트\data\raw\case\2025전세피해지원사례집.pdf,2026-01-19T17:30:57.176115
6377897f-f39c-4c71-9cd5-795829478c2d,chunk_044,"38 3915 경매낙찰에 따른 퇴거 문제
국토부 전세사기피해자로 결정받지 못했는데, 피해주택이 경매 낙찰되었습니다.  
피해주택에서 퇴거해야 하는 후순위 임차인을 위한 지원은 없을까요?
l   국토부 전세사기피해자로 결정받지 못한 후순위 임차인* 또한 경매 낙찰로 인한 보증금 피해금액이 
보증금의 30% 이상일 경우, HUG 전세피해확인서 (주거지원용) 를 발급받아 최대 2년간 긴급 
주거지원 (주변 시세의 30% 수준으로 공공임대 지원) 을 받을 수 있습니다.
*   후순위 임차인 : 임차인의 대항력 발생일(주택점유 및 전입신고의 다음날)보다 말소기준권리(근저당 등)가 빠른 임차인으로 
경매 종료시 임차권 소멸
l   임대주택 입주를 희망하지 않을 경우에는 HUG 전세피해확인서 (저리대출용) 를 발급받아 
은행 대출심사 (자산·소득 등) 를 통해 신규 임차자금 저리대출 (1.2%~2.7%) 을 이용할 수 있고, 
사회배려계층 (기초생활수급권자, 한부모가족, 차상위계층)  또는 저소득 가구 (부부합산 연소득 3천만원 
이하)는 HUG 전세피해확인서 (무이자대출용) 와 주거복지재단의 추천서를 발급받아 우리은행의 
대출심사 (자산·소득 등) 를 통해 신규 임차자금 무이자대출 이용할 수 있습니다.
16 경·공매 셀프낙찰로 인한 전세대출 연체
피해주택을 직접 낙찰 받았는데 기존 전세대출 연장이 불가하다고 합니다. 전세대출은 
어떻게 해결해야 하나요?
l   피해주택을 직접 낙찰받은 경우, 경·공매 (이하 경매)  배당금 또는 주택담보대출 등을 통해 기존 
전세대출을 상환해야 합니다. 국토부 전세사기피해자 (다목 포함) 로 결정받은 임차인은 은행의 
대출심사 (소득·자산 등) 를 통해 전세사기피해자 구입자금대출 (디딤돌 1.85%~2.7% / 보금자리론 
2.65~3.05%) 을 받을 수 있으며, 경매절차 종료 이후 미상환 전세대출금 (경매 배당금을 초과하는",상담사례 - 2025전세피해지원사례집,미상,미상,주임법 제8조,"분쟁해결, 보증금_대항력, 권리_리스크",7,c:\project-AI2\실프로젝트\data\raw\case\2025전세피해지원사례집.pdf,2026-01-19T17:30:57.176115
da15de79-e8a8-4ff3-92cc-10ecf50e915e,chunk_045,"전세대출을 상환해야 합니다. 국토부 전세사기피해자 (다목 포함) 로 결정받은 임차인은 은행의 
대출심사 (소득·자산 등) 를 통해 전세사기피해자 구입자금대출 (디딤돌 1.85%~2.7% / 보금자리론 
2.65~3.05%) 을 받을 수 있으며, 경매절차 종료 이후 미상환 전세대출금 (경매 배당금을 초과하는 
전세대출금) 은 대출보증기관 (HUG, HF, SGI) *을 통해 최대 20년간 기존 전세대출 무이자 분할상환을 
지원받을 수 있습니다.
*   대출보증기관(HUG, HF, SGI)은 전세대출을 받은 금융기관을 통해 확인할 수 있으며 금융기관에서 대출보증 없이 취급한 
전세대출은 무이자 분할상환이 불가할 수 있습니다.17 유주택자인 전세사기피해자 (다목 포함)  경·공매 경락자금대출 문제
피해주택을 낙찰받고 싶은데 주택(분양권 포함)이 있어 전세사기피해자용 구입자금 
대출이 안된다고 합니다. 유주택자가 받을 수 있는 경락자금대출은 없나요?
l   유주택자는 국토부 전세사기피해자 (다목 포함, 선정기준 5p 참고) 로 결정받더라도 무주택자 요건이 
있는 전세사기피해자용 구입자금대출을 이용할 수 없습니다. 대신 무주택 요건이 없는 시중은행의 
일반 구입자금대출에 대한 대출규제가 완화되어, 금융기관의 대출심사를 통해 최대 4억원을 한도로 
경락자금의 100%까지 경락자금대출을 이용할 수 있습니다. 경락자금대출과 관련하여 자세한 
사항은 대출 금융기관으로 문의하시기 바랍니다.
18 전세대출 연체로 인한 신용등급 하락 문제
전세대출 연체로 인하여 신용등급이 하락하여 카드이용이 정지될 예정인데 해결방법이 있을까요?
l   국토부 전세사기피해자 (다목 포함) 는 전세대출이 연체되어 신용점수가 하락한 경우 전세대출을 받은 
금융기관에 신용도 판단정보 등록 유예를 신청하여 등록된 연체정보를 삭제할 수 있고 최대 2년간 
등록을 유예할 수 있습니다.
l   또한 연체된 대출금이 대출보증기관 (HUG, HF, SGI) 의 무이자 분할상환 대상 (경매 배당금을 초과하는",상담사례 - 2025전세피해지원사례집,미상,미상,주임법 제8조,"권리_리스크, 분쟁해결, 보증금_대항력",7,c:\project-AI2\실프로젝트\data\raw\case\2025전세피해지원사례집.pdf,2026-01-19T17:30:57.176115
6763af69-49dc-44a2-b0a5-9a7cb3226fcd,chunk_046,"l   국토부 전세사기피해자 (다목 포함) 는 전세대출이 연체되어 신용점수가 하락한 경우 전세대출을 받은 
금융기관에 신용도 판단정보 등록 유예를 신청하여 등록된 연체정보를 삭제할 수 있고 최대 2년간 
등록을 유예할 수 있습니다.
l   또한 연체된 대출금이 대출보증기관 (HUG, HF, SGI) 의 무이자 분할상환 대상 (경매 배당금을 초과하는 
전세대출금 등) 인 경우에는 대출보증기관을 통해 최대 20년간 기존 전세대출 무이자 분할상환을 
지원받을 수 있습니다. 단, 무이자 분할상환 가능 여부는 피해상황에 따라 기관별 차이가 있을 수 
있으니, 자세한 사항은 대출보증기관에 문의하시기 바랍니다.
*   대출보증기관(HUG, HF, SGI)은 전세대출을 받은 금융기관을 통해 확인할 수 있으며 금융기관에서 대출보증 없이 취급한 
전세대출은 무이자 분할상환이 불가할 수 있습니다.전세피해지원 프로그램 및 전세피해 상담 사례집 주요 피해지원 상담 사례
40 4119 임대인의 사망 문제
임대인이 사망하였는데 누구에게 보증금을 돌려받아야 하나요?
l   임대인이 사망하였다면 피해주택 상속인에게 보증금 반환을 청구할 수 있고 상속인이 여럿이라면 
각 상속인에게 보증금 전액에 대한 반환을 청구할 수 있습니다. 그러나 상속인 전원이 상속을 
포기하거나, 상속 절차가 지연된다면, 법원에 상속재산 관리인 선임을 신청하여, 관리인을 대상으로 
계약종료 의사표시, 보증금반환소송 등의 절차를 진행하여 보증금을 회수할 수도 있습니다.
l   국토부 전세사기피해자 (나목, 다목 포함) 로 결정받았거나, HUG 전세피해확인서를 발급받은 
임차인에게는 상속재산관리인 선임지원을 통해 관리인 선임 청구신청을 대행하고, 관리인 선임에 
필요한 관리인 보수 예납금을 지원하고 있습니다.
20 임대인의 회생 또는 파산 문제
임대인이 회생 (파산)절차에 들어갔는데, 그럼 제가 돌려받을 보증금도 회생 (파산)절차에 
따라 면책되는 건가요?",상담사례 - 2025전세피해지원사례집,미상,미상,주임법 제8조,"임차권_승계, 보증금_대항력, 권리_리스크",7,c:\project-AI2\실프로젝트\data\raw\case\2025전세피해지원사례집.pdf,2026-01-19T17:30:57.176115
09e66a8b-6a42-409a-91ff-ce57f38bfe8f,chunk_047,"임차인에게는 상속재산관리인 선임지원을 통해 관리인 선임 청구신청을 대행하고, 관리인 선임에 
필요한 관리인 보수 예납금을 지원하고 있습니다.
20 임대인의 회생 또는 파산 문제
임대인이 회생 (파산)절차에 들어갔는데, 그럼 제가 돌려받을 보증금도 회생 (파산)절차에 
따라 면책되는 건가요?
l   확정일자를 부여받은 임차인이 주택 점유 및 전입신고를 마친 경우 그 다음 날부터 대항력과 
우선변제권 을 갖게 됩니다. 대항력과 확정일차를 갖춘 임차인이 말소기준권리 (근저당권, 전세권, 
압류 등) 보다 앞선 경우, 파산재산에 속하는 주택의 환가대금에서 후순위권리자보다 우선변제권이 
있습니다. 이에 별제권자 (근저당권자 등 ) 또는 파산관재인이 신청한 경매에서 후순위 채권보다 
우선하여 변제받을 수 있고, 배당금이 보증금 전체에 미치지 못할 경우 경매 낙찰자가 미회수 
보증금에 대한 반환의무를 승계합니다.  다만, 말소기준권리보다 대항력이 후순위인 임차인 의 
경우에는 배당순위에 따라 배당금을 회수한 이후, 변제받지 못한 임대보증금은 회생 및 파산절차에 따라 회수해야 하므로 면책결정에 따른 보증금 손실이 발생할 수 있습니다.
l   회생 및 파산절차와 관련하여 법률상담이 필요할 경우, HUG 전세피해지원센터 (서울 강서) 또는 
지자체 전세피지원센터 (인천·경기·대전·대구·부산·광주) 를 통해 무료 법률상담을 받을 수 있으며, 
국토부 전세사기피해자로 결정받은 임차인은 피해주택에 대한 경매 또는 공매가 개시될 경우, 경·공매 지원을 통해 경매 절차를 전반을 대행할 변호사 또는 법무사 수임료를 지원받을 수 
있습니다.21 형사고소에 따른 무고죄
임대인이 보증금을 돌려주지 않아 형사고소 하고자 하니, 제가 고소하면 임대인이 
저를 무고죄로 맞고소하겠다고 합니다.
l   전세사기로 의심되는 피해를 당한 경우 피해사실이 인정된다면 형사고소를 할 수 있고, 수사결과 
사기죄가 불성립된다 하여 무고죄로 처벌되는 것은 아닙니다.  다만, 형사처벌 등을 받게 할",상담사례 - 2025전세피해지원사례집,미상,미상,주임법 제8조,"보증금_대항력, 권리_리스크, 분쟁해결",7,c:\project-AI2\실프로젝트\data\raw\case\2025전세피해지원사례집.pdf,2026-01-19T17:30:57.176115
ef0c8beb-8c05-4f81-850a-034a86759fa6,chunk_048,"있습니다.21 형사고소에 따른 무고죄
임대인이 보증금을 돌려주지 않아 형사고소 하고자 하니, 제가 고소하면 임대인이 
저를 무고죄로 맞고소하겠다고 합니다.
l   전세사기로 의심되는 피해를 당한 경우 피해사실이 인정된다면 형사고소를 할 수 있고, 수사결과 
사기죄가 불성립된다 하여 무고죄로 처벌되는 것은 아닙니다.  다만, 형사처벌 등을 받게 할 
목적으로 ‘허위사실’을 신고한다면 무고죄가 성립될 가능성이 있습니다. 이는 개별 사안에 따라 
달라질 수 있으므로 법률상담이 필요하신 경우 HUG 전세피해지원센터 (서울 강서) 또는 지자체 
전세피해지원센터 (인천·경기·대전·대구·부산·광주) 를 통해 무료 법률상담을 받을 수 있습니다.
l   국토부 전세사기피해자 (나목 및 다목 포함) 또는 HUG 전세피해확인서를 발급받은 임차인은 소송대리 
법률구조 를 통해 형사사건을 포함하여 보증금 피해 회복을 위한 포괄적인 법률지원*을 받을 수 
있습니다.
*   중위소득 125% 초과 피해자는 대한변협 법률구조재단을 통해 변호사 수임료를 최대 250만원까지 지원하고, 중위소득 125% 
이하 피해자에게는 법률구조공단의 무료소송 지원
22 다가구주택 보증금 허위 고지 문제
공인중개사가 선순위 보증금을 속이고 계약을 유도해 전세피해를 받았습니다. 
공인중개사의 책임은 없나요?
l   공인중개사는 중개물건과 관련하여 설명할 의무가 없는 사항이라도 임차인이 계약 여부를 결정하는 
데 중요한 사안이라면 그릇된 정보를 진실인 것처럼 전달하여서는 안됩니다 (대법원 2022다212694, 
공제금청구의소) .
l   공인중개사의 기망행위로 인해 보증금 손실이 발생하였고 이에 대한 공인중개사의 책임 
입증이 가능할 경우에는 민사소송 등을 통하여 공인중개사의 일반 재산을 강제집행 하거나, 
한국공인중개사협회에 공제금을 청구하여 피해회복이 일부 가능할 수 있습니다. 이와 관련하여 
법률 전문가의 상담이 필요한 경우에는 HUG 전세피해지원센터 (서울 강서)  또는 지자체",상담사례 - 2025전세피해지원사례집,미상,미상,주임법 제8조,"보증금_대항력, 권리_리스크, 분쟁해결",7,c:\project-AI2\실프로젝트\data\raw\case\2025전세피해지원사례집.pdf,2026-01-19T17:30:57.176115
a3524f1d-f76e-458e-aec1-dc475de14b66,chunk_049,"입증이 가능할 경우에는 민사소송 등을 통하여 공인중개사의 일반 재산을 강제집행 하거나, 
한국공인중개사협회에 공제금을 청구하여 피해회복이 일부 가능할 수 있습니다. 이와 관련하여 
법률 전문가의 상담이 필요한 경우에는 HUG 전세피해지원센터 (서울 강서)  또는 지자체 
전세피지원센터 (인천·경기·대전·대구·부산·광주) 를 통해 무료 법률상담을 받을 수 있습니다.
l   아울러, 공인중개사 등을 대상으로 민형사 소송을 검토 중인 국토부 전세사기피해자 (나목 및 다목 
포함) 또는 HUG 전세피해확인서 를 발급받은 임차인은 소송대리 법률구조 를 통해 소득에 따라 
대한변협 법률구조재단의 변호사 수임료 지원 (최대 250만원)  또는 법률구조공단의 무료소송을 
지원받을 수 있습니다.",상담사례 - 2025전세피해지원사례집,미상,미상,주임법 제8조,"분쟁해결, 권리_리스크, 보증금_대항력",7,c:\project-AI2\실프로젝트\data\raw\case\2025전세피해지원사례집.pdf,2026-01-19T17:30:57.176115
d5d375c9-abbe-44cc-b664-18a2cbe85bde,chunk_000,"01전세제도의이해(머리말)1219_레이아웃 1  24. 12. 19.  오전 10:21  페이지 12머 리 말 / 4
Ⅰ전세제도의 이해 / 7
1. 전세제도의 개요 / 8
2. 전세제도의 원리 및 구조 / 9
3. 전세피해의 발생원인 / 11
4. 전세사기의 문제 / 13
Ⅱ전세피해 관련 법적 대응 절차 / 15
1. 보증금 반환 위한 소송 등 (집행권원 취득) / 16
2. 경ㆍ공매의 절차 (강제집행절차) / 18
3. 전세사기 형사고소 등 절차 / 22
Ⅲ전세사기 법률상담 사례 및 대응방안 / 25
1. 전세(임대차)사기 유형 종합분석 / 26
2. 월세를 전세로 속이고 거액을 편취한 공인중개사의 사기 / 30
3. 무권대리 임대인의 전세사기 / 32 
4. 다가구 주택 임차인의 복잡한 문제 / 35
5. 신탁 부동산 전세계약의 위험성 / 38
6. 불법 쪼개기 한 위법건축물 임대사기 / 42
7. 주택 중 건물만 소유한 임대인의 기망사기 / 45
8. 쪼개기 공동담보(근저당) 주택임차인의 위기 / 47
9. 소액임차인 여부가 문제되는 경우 / 49Contents01전세제도의이해(머리말)1218_레이아웃 1  24. 12. 18.  오후 3:47  페이지 2310. 보증금의 증액사기로 최우선변제권 상실 / 53",상담사례 - 전세피해법률상담사례집_250102,미상,미상,민법 제578조,"권리_리스크, 보증금_대항력, 분쟁해결",7,c:\project-AI2\실프로젝트\data\raw\case\전세피해법률상담사례집_250102.pdf,2026-01-19T17:31:01.604720
db1cc8f4-e5c0-46d0-b245-48c67127dde7,chunk_001,"7. 주택 중 건물만 소유한 임대인의 기망사기 / 45
8. 쪼개기 공동담보(근저당) 주택임차인의 위기 / 47
9. 소액임차인 여부가 문제되는 경우 / 49Contents01전세제도의이해(머리말)1218_레이아웃 1  24. 12. 18.  오후 3:47  페이지 2310. 보증금의 증액사기로 최우선변제권 상실 / 53
11. 보증금의 감액과 임차인의 권리 / 5612. 임대인의 우선변제권 침해 사례 / 5813. 소유자변경의 사기행위와 대처방안 / 6014. 임대차계약의 해지사유 관련 문제 / 6415. 임대차계약의 해지방법 관련문제 / 6616. 임대인이 임차인에게 주택매수를 권하는 경우 / 6917. 깡통주택 최선순위 임차인의 권리행사방안 / 7118. 임차권등기의 사례와 방법 / 7419. 임대인 회생이나 파산신청시 대응책 / 7720. 임대인이 사망한 때 임차인의 대응방안 / 8121. 우선매수권 행사방법 관련문제 / 8322. 주택임차인과 조세채권사이의 순위 / 8623. 임차 후 소유권이전청구권 가등기가 되는 경우 / 8924. 임차인의 퇴거여부가 문제되는 경우 / 91
Ⅳ전세사기 피해자 법률 지원 안내 / 93
1. 무료 법률상담 / 942. 상속재산관리인 선임 지원 / 953. 소송대리 등 법률구조 / 984. 집행권원 확보 비용지원 / 1015. HUG 경·공매 대행서비스 / 103
Ⅴ전세제도 관련 법률용어 해설 / 10501전세제도의이해(머리말)1219_레이아웃 1  24. 12. 19.  오후 12:54  페이지 34머/ 리/ 말
전세제도는 오랫동안 우리나라 주택 임대차 시장의 한 축을 담당해왔습니다. 많은 이들
에게 전세는 안정된 주거를 실현할 수 있는 소중한 수단이었습니다. 그러나 최근 전세
보증금 반환 문제와 전세사기 피해가 속출하면서, 전세제도의 허점과 구조적 한계가
드러나고 있습니다. 이로 인해 수많은 세입자들이 정신적, 경제적으로 큰 고통을 받고
있으며, 때로는 그 피해가 회복 불가능한 상처로 남기도 합니다.",상담사례 - 전세피해법률상담사례집_250102,미상,미상,민법 제578조,"보증금_대항력, 권리_리스크, 분쟁해결",7,c:\project-AI2\실프로젝트\data\raw\case\전세피해법률상담사례집_250102.pdf,2026-01-19T17:31:01.604720
