chunk_id,priority,category,article,title,source,src_title,page_content
민사집행법(법률)(제20434호)(20250131)_010,8,"['분쟁해결', '권리_정보리스크', '계약해지_명도']",제81조(첨부서류),"강제경매 시, 채무자 소유 부동산에는 등기증명서를 붙여야 하며, 소유권이 불분명한 부동산의 경우 해당 부동산이 채무자 소유임을 증명하는 서류가 필요하다. 필요한 증빙 자료가 부족할 경우, 채권자는 법원에 추가 조사를 요청할 수 있다.",민사집행법(법률)(제20434호)(20250131).docx,민사집행법(법률)(제20434호)(20250131),"①강제경매신청서에는 집행력 있는 정본 외에 다음 각호 가운데 어느 하나에 해당하는 서류를 붙여야 한다. <개정 2011. 4. 12.>

1. 채무자의 소유로 등기된 부동산에 대하여는 등기사항증명서

2. 채무자의 소유로 등기되지 아니한 부동산에 대하여는 즉시 채무자명의로 등기할 수 있다는 것을 증명할 서류. 다만, 그 부동산이 등기되지 아니한 건물인 경우에는 그 건물이 채무자의 소유임을 증명할 서류, 그 건물의 지번ㆍ구조ㆍ면적을 증명할 서류 및 그 건물에 관한 건축허가 또는 건축신고를 증명할 서류

②채권자는 공적 장부를 주관하는 공공기관에 제1항제2호 단서의 사항들을 증명하여 줄 것을 청구할 수 있다.

③제1항제2호 단서의 경우에 건물의 지번ㆍ구조ㆍ면적을 증명하지 못한 때에는, 채권자는 경매신청과 동시에 그 조사를 집행법원에 신청할 수 있다.

④제3항의 경우에 법원은 집행관에게 그 조사를 하게 하여야 한다.

⑤강제관리를 하기 위하여 이미 부동산을 압류한 경우에 그 집행기록에 제1항 각호 가운데 어느 하나에 해당하는 서류가 붙어 있으면 다시 그 서류를 붙이지 아니할 수 있다."
민사집행법(법률)(제20434호)(20250131)_011,8,"['분쟁해결', '권리_정보리스크', '행정절차']",제83조(경매개시결정 등),"부동산 경매를 시작하려면 법원이 동시에 압류를 해야 하며, 이 압류는 채무자의 직접적인 관리나 이용에 영향을 주지 않습니다. 경매 결정 후 법원은 필요한 조치를 취하여 침해를 방지할 수 있습니다. 압류 효력은 결정 송달 또는 등기 완료 시점에 발생합니다.",민사집행법(법률)(제20434호)(20250131).docx,민사집행법(법률)(제20434호)(20250131),"①경매절차를 개시하는 결정에는 동시에 그 부동산의 압류를 명하여야 한다.

②압류는 부동산에 대한 채무자의 관리ㆍ이용에 영향을 미치지 아니한다.

③경매절차를 개시하는 결정을 한 뒤에는 법원은 직권으로 또는 이해관계인의 신청에 따라 부동산에 대한 침해행위를 방지하기 위하여 필요한 조치를 할 수 있다.

④압류는 채무자에게 그 결정이 송달된 때 또는 제94조의 규정에 따른 등기가 된 때에 효력이 생긴다.

⑤강제경매신청을 기각하거나 각하하는 재판에 대하여는 즉시항고를 할 수 있다."
민사집행법(법률)(제20434호)(20250131)_012,8,"['분쟁해결', '보증금_대항력', '권리_정보리스크', '계약해지_명도']",제84조(배당요구의 종기결정 및 공고),"경매가 시작되면 법원은 압류 효력 발생 후 1주일 이내에 채권자들에게 배당 요구 마감일을 공고하고, 이 기간 내에 채권자들이 배당 요구를 해야 합니다. 공고 후에도 신고하지 않은 채권자의 채권액은 관련 서류로 계산됩니다.",민사집행법(법률)(제20434호)(20250131).docx,민사집행법(법률)(제20434호)(20250131),"①경매개시결정에 따른 압류의 효력이 생긴 때(그 경매개시결정전에 다른 경매개시결정이 있은 경우를 제외한다)에는 집행법원은 절차에 필요한 기간을 고려하여 배당요구를 할 수 있는 종기(終期)를 첫 매각기일 이전으로 정한다. <개정 2022. 1. 4.>

②배당요구의 종기가 정하여진 때에는 법원은 경매개시결정을 한 취지 및 배당요구의 종기를 공고하고, 제91조제4항 단서의 전세권자 및 법원에 알려진 제88조제1항의 채권자에게 이를 고지하여야 한다.

③제1항의 배당요구의 종기결정 및 제2항의 공고는 경매개시결정에 따른 압류의 효력이 생긴 때부터 1주 이내에 하여야 한다.

④법원사무관등은 제148조제3호 및 제4호의 채권자 및 조세, 그 밖의 공과금을 주관하는 공공기관에 대하여 채권의 유무, 그 원인 및 액수(원금ㆍ이자ㆍ비용, 그 밖의 부대채권(附帶債權)을 포함한다)를 배당요구의 종기까지 법원에 신고하도록 최고하여야 한다.

⑤제148조제3호 및 제4호의 채권자가 제4항의 최고에 대한 신고를 하지 아니한 때에는 그 채권자의 채권액은 등기사항증명서 등 집행기록에 있는 서류와 증빙(證憑)에 따라 계산한다. 이 경우 다시 채권액을 추가하지 못한다.<개정 2011. 4. 12.>

⑥법원은 특별히 필요하다고 인정하는 경우에는 배당요구의 종기를 연기할 수 있다.

⑦제6항의 경우에는 제2항 및 제4항의 규정을 준용한다. 다만, 이미 배당요구 또는 채권신고를 한 사람에 대하여는 같은 항의 고지 또는 최고를 하지 아니한다."
민사집행법(법률)(제20434호)(20250131)_013,8,"['분쟁해결', '행정절차']",제86조(경매개시결정에 대한 이의신청),"부동산 경매에서 이해관계자는 매각 대금이 완전히 지급될 때까지 경매 개시 결정에 대해 이의를 제기할 수 있다. 이의 제기 후 법원은 정해진 절차에 따라 결정을 내리며, 이해관계자는 그 결정에 대해 즉시 항소할 수 있다.",민사집행법(법률)(제20434호)(20250131).docx,민사집행법(법률)(제20434호)(20250131),"①이해관계인은 매각대금이 모두 지급될 때까지 법원에 경매개시결정에 대한 이의신청을 할 수 있다.

②제1항의 신청을 받은 법원은 제16조제2항에 준하는 결정을 할 수 있다.

③제1항의 신청에 관한 재판에 대하여 이해관계인은 즉시항고를 할 수 있다."
민사집행법(법률)(제20434호)(20250131)_014,8,"['분쟁해결', '보증금_대항력', '권리_정보리스크', '임대료_증감']",제88조(배당요구),"특정 채권자들은 경매 시작 후 가압류를 설정한 뒤 배당요구를 할 수 있으며, 배당요구 후에는 인수 부담 변경에 대해 철회할 수 없다.",민사집행법(법률)(제20434호)(20250131).docx,민사집행법(법률)(제20434호)(20250131),"①집행력 있는 정본을 가진 채권자, 경매개시결정이 등기된 뒤에 가압류를 한 채권자, 민법ㆍ상법, 그 밖의 법률에 의하여 우선변제청구권이 있는 채권자는 배당요구를 할 수 있다.

②배당요구에 따라 매수인이 인수하여야 할 부담이 바뀌는 경우 배당요구를 한 채권자는 배당요구의 종기가 지난 뒤에 이를 철회하지 못한다."
민사집행법(법률)(제20434호)(20250131)_015,8,"['보증금_대항력', '권리_정보리스크']",제145조(매각대금의 배당),"부동산 매각 대금은 채권자들에게 우선순위에 따라 공정하게 분배되어야 하며, 모든 채권자를 만족시키지 못할 경우 관련 법률에 따라 우선순위를 정해 배당한다.",민사집행법(법률)(제20434호)(20250131).docx,민사집행법(법률)(제20434호)(20250131),"①매각대금이 지급되면 법원은 배당절차를 밟아야 한다.

②매각대금으로 배당에 참가한 모든 채권자를 만족하게 할 수 없는 때에는 법원은 민법ㆍ상법, 그 밖의 법률에 의한 우선순위에 따라 배당하여야 한다."
민사집행법(법률)(제20434호)(20250131)_016,8,"['보증금_대항력', '계약해지_명도', '행정절차']",제146조(배당기일),매수인이 매각 대금을 내면 법원이 배당 절차의 날짜를 정하고 이해관계자와 채권자에게 통지해야 합니다. 하지만 채무자가 해외에 있거나 위치가 불분명한 경우에는 통지를 생략할 수 있습니다.,민사집행법(법률)(제20434호)(20250131).docx,민사집행법(법률)(제20434호)(20250131),"매수인이 매각대금을 지급하면 법원은 배당에 관한 진술 및 배당을 실시할 기일을 정하고 이해관계인과 배당을 요구한 채권자에게 이를 통지하여야 한다. 다만, 채무자가 외국에 있거나 있는 곳이 분명하지 아니한 때에는 통지하지 아니한다."
민사집행법(법률)(제20434호)(20250131)_017,8,"['보증금_대항력', '손해배상_책임']",제147조(배당할 금액 등),"계약 이행 지연 시 지연이자와 보증 금액을 포함한 총 지급금을 채권자에게 먼저 배당하고, 남은 금액은 보증 제공자에게 비례하여 나눠 지급합니다.",민사집행법(법률)(제20434호)(20250131).docx,민사집행법(법률)(제20434호)(20250131),"①배당할 금액은 다음 각호에 규정한 금액으로 한다.

1. 대금

2. 제138조제3항 및 제142조제4항의 경우에는 대금지급기한이 지난 뒤부터 대금의 지급ㆍ충당까지의 지연이자

3. 제130조제6항의 보증(제130조제8항에 따라 준용되는 경우를 포함한다.)

4. 제130조제7항 본문의 보증 가운데 항고인이 돌려 줄 것을 요구하지 못하는 금액 또는 제130조제7항 단서의 규정에 따라 항고인이 낸 금액(각각 제130조제8항에 따라 준용되는 경우를 포함한다.)

5. 제138조제4항의 규정에 의하여 매수인이 돌려줄 것을 요구할 수 없는 보증(보증이 금전 외의 방법으로 제공되어 있는 때에는 보증을 현금화하여 그 대금에서 비용을 뺀 금액)

②제1항의 금액 가운데 채권자에게 배당하고 남은 금액이 있으면, 제1항제4호의 금액의 범위안에서 제1항제4호의 보증 등을 제공한 사람에게 돌려준다.

③제1항의 금액 가운데 채권자에게 배당하고 남은 금액으로 제1항제4호의 보증 등을 돌려주기 부족한 경우로서 그 보증 등을 제공한 사람이 여럿인 때에는 제1항제4호의 보증 등의 비율에 따라 나누어 준다."
민사집행법(법률)(제20434호)(20250131)_018,8,"['분쟁해결', '권리_정보리스크', '보증금_대항력']",제148조(배당받을 채권자의 범위),"배당받을 채권자는 경매 신청한 채권자, 배당 요구한 채권자, 그리고 등기된 가압류나 우선변제권을 가진 채권자들로 제한됩니다. 특히 첫 경매 전 등기된 권리자들도 포함됩니다.",민사집행법(법률)(제20434호)(20250131).docx,민사집행법(법률)(제20434호)(20250131),"제147조제1항에 규정한 금액을 배당받을 채권자는 다음 각호에 규정된 사람으로 한다.

1. 배당요구의 종기까지 경매신청을 한 압류채권자

2. 배당요구의 종기까지 배당요구를 한 채권자

3. 첫 경매개시결정등기전에 등기된 가압류채권자

4. 저당권ㆍ전세권, 그 밖의 우선변제청구권으로서 첫 경매개시결정등기전에 등기되었고 매각으로 소멸하는 것을 가진 채권자"
민사집행법(법률)(제20434호)(20250131)_019,8,"['보증금_대항력', '행정절차']",제149조(배당표의 확정),"법원은 채권자와 채무자를 위해 배당표 초안을 미리 공개하고, 출석한 이해관계인과 채권자들의 의견을 청취한 후 최종 배당표를 확정한다.",민사집행법(법률)(제20434호)(20250131).docx,민사집행법(법률)(제20434호)(20250131),"①법원은 채권자와 채무자에게 보여 주기 위하여 배당기일의 3일전에 배당표원안(配當表原案)을 작성하여 법원에 비치하여야 한다.

②법원은 출석한 이해관계인과 배당을 요구한 채권자를 심문하여 배당표를 확정하여야 한다."
민사집행법(법률)(제20434호)(20250131)_020,8,"['보증금_대항력', '행정절차']",제150조(배당표의 기재 등),"배당표는 매각 대금과 채권자들의 채권 정보(원금, 이자, 비용 등)와 배당 순위 및 비율을 명확히 기재해야 합니다. 이해관계인과 채권자 간 합의가 있으면 그에 따라 배당표를 작성해야 합니다.",민사집행법(법률)(제20434호)(20250131).docx,민사집행법(법률)(제20434호)(20250131),"①배당표에는 매각대금, 채권자의 채권의 원금, 이자, 비용, 배당의 순위와 배당의 비율을 적어야 한다.

②출석한 이해관계인과 배당을 요구한 채권자가 합의한 때에는 이에 따라 배당표를 작성하여야 한다."
민사집행법(법률)(제20434호)(20250131)_021,8,['보증금_대항력'],제151조(배당표에 대한 이의),"채무자는 배당표에 대해 출석하거나 서면으로 이의를 제기할 수 있으며, 채권자도 자신의 채권에 대해 다른 채권자와의 순위에 대해 이의를 제기할 수 있다.",민사집행법(법률)(제20434호)(20250131).docx,민사집행법(법률)(제20434호)(20250131),"①기일에 출석한 채무자는 채권자의 채권 또는 그 채권의 순위에 대하여 이의할 수 있다.

②제1항의 규정에 불구하고 채무자는 제149조제1항에 따라 법원에 배당표원안이 비치된 이후 배당기일이 끝날 때까지 채권자의 채권 또는 그 채권의 순위에 대하여 서면으로 이의할 수 있다.

③기일에 출석한 채권자는 자기의 이해에 관계되는 범위 안에서는 다른 채권자를 상대로 그의 채권 또는 그 채권의 순위에 대하여 이의할 수 있다."
민사집행법(법률)(제20434호)(20250131)_022,8,"['보증금_대항력', '계약해지_명도']",제152조(이의의 완결),"채권자가 이의를 제기하면 관계인은 이를 인정하거나 합의해야 하며, 인정되면 배당표를 수정하여 배당을 진행해야 합니다. 이의가 완전히 해결되지 않은 경우에는 이의 없는 부분에 한해 배당을 실시합니다.",민사집행법(법률)(제20434호)(20250131).docx,민사집행법(법률)(제20434호)(20250131),"①제151조의 이의에 관계된 채권자는 이에 대하여 진술하여야 한다.

②관계인이 제151조의 이의를 정당하다고 인정하거나 다른 방법으로 합의한 때에는 이에 따라 배당표를 경정(更正)하여 배당을 실시하여야 한다.

③제151조의 이의가 완결되지 아니한 때에는 이의가 없는 부분에 한하여 배당을 실시하여야 한다.









부칙 <제20434호,2024. 9. 20.>(법인의 등기사항 등에 관한 특례법)"
민사집행법(법률)(제20434호)(20250131)_023,8,['기타'],제1조(시행일),이 법은 2025년 1월 31일부터 적용되기 시작합니다.,민사집행법(법률)(제20434호)(20250131).docx,민사집행법(법률)(제20434호)(20250131),"이 법은 2025년 1월 31일부터 시행한다.



법제처



 

국가법령정보센터"
