chunk_id,priority,category,article,title,source,src_title,page_content
민사소송법(법률)(제19516호)(20250712)_010,8,['분쟁해결'],제190조(공휴일 등의 송달),"법원은 당사자 요청 시 공휴일이나 해가 뜨기 전이나 해진 후에 서류를 송달할 수 있으며, 송달 시 사유를 명시해야 합니다. 예외적으로, 수령자가 이를 인정하면 효력이 발생합니다.",민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),"①당사자의 신청이 있는 때에는 공휴일 또는 해뜨기 전이나 해진 뒤에 집행관 또는 대법원규칙이 정하는 사람에 의하여 송달할 수 있다.

②제1항의 규정에 따라 송달하는 때에는 법원사무관등은 송달할 서류에 그 사유를 덧붙여 적어야 한다.

③제1항과 제2항의 규정에 어긋나는 송달은 서류를 교부받을 사람이 이를 영수한 때에만 효력을 가진다."
민사소송법(법률)(제19516호)(20250712)_011,8,['분쟁해결'],제191조(외국에서 하는 송달의 방법),외국에서 이루어지는 소송의 송달은 대한민국 대사나 해당 국가의 공공기관에게 맡기게 됩니다.,민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),외국에서 하여야 하는 송달은 재판장이 그 나라에 주재하는 대한민국의 대사ㆍ공사ㆍ영사 또는 그 나라의 관할 공공기관에 촉탁한다.
민사소송법(법률)(제19516호)(20250712)_012,8,['분쟁해결'],제192조(전쟁에 나간 군인 또는 외국에 주재하는 군관계인 등에게 할 송달),"군인이나 해외 주둔 군인 등이 전쟁 중이거나 해외에서 근무할 때, 법원은 해당 군인의 사령관에게 송달을 요청할 수 있다. 이 과정에서 일반 민사소송법의 규정도 적용된다.",민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),"①전쟁에 나간 군대, 외국에 주둔하는 군대에 근무하는 사람 또는 군에 복무하는 선박의 승무원에게 할 송달은 재판장이 그 소속 사령관에게 촉탁한다.

②제1항의 송달에 대하여는 제181조의 규정을 준용한다."
민사소송법(법률)(제19516호)(20250712)_013,8,"['분쟁해결', '생활환경_특약']",제194조(공시송달의 요건),"당사자의 주소나 근무장소를 알 수 없거나 일반적인 송달 방법으로는 해결되지 않을 때, 법원은 직권이나 당사자 요청으로 공시송달을 할 수 있다. 이는 소송 지연을 최소화하기 위한 조치로, 특히 원고의 반복적이고 부당한 소송 제기 시에 피고에게도 공시송달이 가능하다.",민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),"①당사자의 주소등 또는 근무장소를 알 수 없는 경우 또는 외국에서 하여야 할 송달에 관하여 제191조의 규정에 따를 수 없거나 이에 따라도 효력이 없을 것으로 인정되는 경우에는 법원사무관등은 직권으로 또는 당사자의 신청에 따라 공시송달을 할 수 있다. <개정 2014. 12. 30.>

②제1항의 신청에는 그 사유를 소명하여야 한다.

③ 재판장은 제1항의 경우에 소송의 지연을 피하기 위하여 필요하다고 인정하는 때에는 공시송달을 명할 수 있다.<신설 2014. 12. 30.>

④ 원고가 소권(항소권을 포함한다)을 남용하여 청구가 이유 없음이 명백한 소를 반복적으로 제기한 것에 대하여 법원이 변론 없이 판결로 소를 각하하는 경우에는 재판장은 직권으로 피고에 대하여 공시송달을 명할 수 있다.<신설 2023. 4. 18.>

⑤ 재판장은 직권으로 또는 신청에 따라 법원사무관등의 공시송달처분을 취소할 수 있다.<신설 2014. 12. 30., 2023. 4. 18.>"
민사소송법(법률)(제19516호)(20250712)_014,8,['분쟁해결'],제195조(공시송달의 방법),법원은 서류를 보관하고 대법원 규칙에 따라 법원 게시판에 게시하거나 다른 정해진 방법으로 공시송달을 해야 합니다. 이렇게 함으로써 법적 통지의 효력을 확보합니다.,민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),"공시송달은 법원사무관등이 송달할 서류를 보관하고 그 사유를 법원게시판에 게시하거나, 그 밖에 대법원규칙이 정하는 방법에 따라서 하여야 한다."
민사소송법(법률)(제19516호)(20250712)_015,8,['분쟁해결'],제196조(공시송달의 효력발생),"공시송달은 첫 번째로 이루어질 때는 2주 후에 효력이 발생하고, 그 이후에는 다음 날부터 효력이 생깁니다. 외국에서 이루어지는 경우에는 효력 발생 기간이 2개월로 늘어납니다. 기간은 단축할 수 없습니다.",민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),"①첫 공시송달은 제195조의 규정에 따라 실시한 날부터 2주가 지나야 효력이 생긴다. 다만, 같은 당사자에게 하는 그 뒤의 공시송달은 실시한 다음 날부터 효력이 생긴다.

②외국에서 할 송달에 대한 공시송달의 경우에는 제1항 본문의 기간은 2월로 한다.

③제1항 및 제2항의 기간은 줄일 수 없다."
민사소송법(법률)(제19516호)(20250712)_016,8,['분쟁해결'],제198조(종국판결),법원은 소송이 종결되면 최종 판결을 내린다.,민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),법원은 소송의 심리를 마치고 나면 종국판결(終局判決)을 한다.
민사소송법(법률)(제19516호)(20250712)_017,8,['분쟁해결'],제199조(종국판결 선고기간),"소송 제기 후 5개월 이내에 최종 판결을 내려야 하며, 항소심과 상고심에서는 판결을 받은 날로부터도 최대 5개월까지 선고 기간이 적용됩니다.",민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),"판결은 소가 제기된 날부터 5월 이내에 선고한다. 다만, 항소심 및 상고심에서는 기록을 받은 날부터 5월 이내에 선고한다."
민사소송법(법률)(제19516호)(20250712)_018,8,['분쟁해결'],제200조(일부판결),법원은 소송 중 일부만 심리한 후에도 그 부분에 대한 최종 판결을 내릴 수 있다. 여러 소송 중 일부만 진행된 경우나 본소나 반소 중 하나만 심리된 경우에도 이 원칙이 적용된다.,민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),"①법원은 소송의 일부에 대한 심리를 마친 경우 그 일부에 대한 종국판결을 할 수 있다.

②변론을 병합한 여러 개의 소송 가운데 한 개의 심리를 마친 경우와, 본소(本訴)나 반소의 심리를 마친 경우에는 제1항의 규정을 준용한다."
민사소송법(법률)(제19516호)(20250712)_019,8,['분쟁해결'],제201조(중간판결),"법원은 소송 진행 중 필요할 때 중간판결을 내릴 수 있으며, 청구 금액이나 원인에 대한 분쟁이 있을 경우 그 원인에 대해서도 판결할 수 있습니다.",민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),"①법원은 독립된 공격 또는 방어의 방법, 그 밖의 중간의 다툼에 대하여 필요한 때에는 중간판결(中間判決)을 할 수 있다.

②청구의 원인과 액수에 대하여 다툼이 있는 경우에 그 원인에 대하여도 중간판결을 할 수 있다."
민사소송법(법률)(제19516호)(20250712)_020,8,['기타'],제202조(자유심증주의),"법원은 증거와 변론 내용을 종합적으로 고려해 공정하고 정의로운 판단을 내리며, 사실관계의 진실성을 논리와 경험칙에 따라 스스로 판단한다.",민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),법원은 변론 전체의 취지와 증거조사의 결과를 참작하여 자유로운 심증으로 사회정의와 형평의 이념에 입각하여 논리와 경험의 법칙에 따라 사실주장이 진실한지 아닌지를 판단한다.
민사소송법(법률)(제19516호)(20250712)_021,8,['손해배상_책임'],제202조의2(손해배상 액수의 산정),"손해가 발생했음이 확인되지만 구체적인 손해액을 정확히 증명하기 어려울 때, 법원은 전체 변론 내용과 증거를 종합해 합리적이라고 판단되는 금액을 손해배상액으로 결정할 수 있습니다.",민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),"손해가 발생한 사실은 인정되나 구체적인 손해의 액수를 증명하는 것이 사안의 성질상 매우 어려운 경우에 법원은 변론 전체의 취지와 증거조사의 결과에 의하여 인정되는 모든 사정을 종합하여 상당하다고 인정되는 금액을 손해배상 액수로 정할 수 있다.

[본조신설 2016. 3. 29.]"
민사소송법(법률)(제19516호)(20250712)_022,8,['분쟁해결'],제203조(처분권주의),법원은 당사자가 직접 신청하지 않은 사항에 대해서는 스스로 판단하거나 판결할 수 없다.,민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),법원은 당사자가 신청하지 아니한 사항에 대하여는 판결하지 못한다.
민사소송법(법률)(제19516호)(20250712)_023,8,['분쟁해결'],제204조(직접주의),"판결은 변론에 직접 참여한 법관이 내려야 하며, 법관이 바뀌면 이전 변론 내용을 다시 진술할 수 있다. 증인 신문도 이전 법관이 진행한 경우 추가 신청 시 법원이 재신문을 허용한다.",민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),"①판결은 기본이 되는 변론에 관여한 법관이 하여야 한다.

②법관이 바뀐 경우에 당사자는 종전의 변론결과를 진술하여야 한다.

③단독사건의 판사가 바뀐 경우에 종전에 신문한 증인에 대하여 당사자가 다시 신문신청을 한 때에는 법원은 그 신문을 하여야 한다. 합의부 법관의 반수 이상이 바뀐 경우에도 또한 같다."
민사소송법(법률)(제19516호)(20250712)_024,8,['분쟁해결'],제205조(판결의 효력발생),판결은 선고로 효력이 생긴다.,민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),판결은 선고로 효력이 생긴다.
민사소송법(법률)(제19516호)(20250712)_025,8,['분쟁해결'],제206조(선고의 방식),"판결은 재판장이 직접 판결원본에 따라 주문을 읽고, 필요에 따라 간단한 이유를 설명합니다.",민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),"판결은 재판장이 판결원본에 따라 주문을 읽어 선고하며, 필요한 때에는 이유를 간략히 설명할 수 있다."
민사소송법(법률)(제19516호)(20250712)_026,8,['분쟁해결'],제207조(선고기일),"판결은 변론이 끝난 후 2주 이내에 내려야 하며, 필요에 따라 최대 4주까지 연장 가능하다. 당사자가 출석하지 않아도 선고할 수 있다.",민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),"①판결은 변론이 종결된 날부터 2주 이내에 선고하여야 하며, 복잡한 사건이나 그 밖의 특별한 사정이 있는 때에도 변론이 종결된 날부터 4주를 넘겨서는 아니 된다.

②판결은 당사자가 출석하지 아니하여도 선고할 수 있다."
민사소송법(법률)(제19516호)(20250712)_027,8,['분쟁해결'],제209조(법원사무관등에 대한 교부),판결서는 판결이 내려진 후 즉시 법원 직원에게 전달해야 합니다.,민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),판결서는 선고한 뒤에 바로 법원사무관등에게 교부하여야 한다.
민사소송법(법률)(제19516호)(20250712)_028,8,['분쟁해결'],제210조(판결서의 송달),"법원은 판결을 내린 후 2주 이내에 당사자에게 직접 전달해야 하며, 이 때 전달 방식은 정본으로 이루어져야 합니다.",민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),"①법원사무관등은 판결서를 받은 날부터 2주 이내에 당사자에게 송달하여야 한다.

②판결서는 정본으로 송달한다."
민사소송법(법률)(제19516호)(20250712)_029,8,['분쟁해결'],제213조(가집행의 선고),"재산권 청구 판결 시 담보 제공 없이 가집행을 할 수 있지만, 특히 어음금 청구 시에는 담보 없이 가집행이 가능하다. 법원은 당사자 신청이나 직권으로 채권 전액 담보 없이 가집행을 면제할 수 있다. 모든 경우에 가집행 선고 내용은 판결 주문에 명시되어야 한다.",민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),"①재산권의 청구에 관한 판결은 가집행(假執行)의 선고를 붙이지 아니할 상당한 이유가 없는 한 직권으로 담보를 제공하거나, 제공하지 아니하고 가집행을 할 수 있다는 것을 선고하여야 한다. 다만, 어음금ㆍ수표금 청구에 관한 판결에는 담보를 제공하게 하지 아니하고 가집행의 선고를 하여야 한다.

②법원은 직권으로 또는 당사자의 신청에 따라 채권전액을 담보로 제공하고 가집행을 면제받을 수 있다는 것을 선고할 수 있다.

③제1항 및 제2항의 선고는 판결주문에 적어야 한다."
민사소송법(법률)(제19516호)(20250712)_030,8,"['분쟁해결', '수선_원상회복', '손해배상_책임']","제215조(가집행선고의 실효, 가집행의 원상회복과 손해배상)","가집행이 변경되면 원래 효력이 사라지고, 피고가 손해를 입었다면 원고가 그 손해를 배상해야 합니다.",민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),"①가집행의 선고는 그 선고 또는 본안판결을 바꾸는 판결의 선고로 바뀌는 한도에서 그 효력을 잃는다.

②본안판결을 바꾸는 경우에는 법원은 피고의 신청에 따라 그 판결에서 가집행의 선고에 따라 지급한 물건을 돌려 줄 것과, 가집행으로 말미암은 손해 또는 그 면제를 받기 위하여 입은 손해를 배상할 것을 원고에게 명하여야 한다.

③가집행의 선고를 바꾼 뒤 본안판결을 바꾸는 경우에는 제2항의 규정을 준용한다."
민사소송법(법률)(제19516호)(20250712)_031,8,['분쟁해결'],제252조(정기금판결과 변경의 소),"판결 후 정기금 액수 산정 근거가 크게 바뀌어 당사자 간 형평이 크게 침해될 경우, 당사자는 미래 지급액을 재조정하는 소송을 제기할 수 있다. 이 소송은 처음 제기한 법원에서 처리된다.",민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),"①정기금(定期金)의 지급을 명한 판결이 확정된 뒤에 그 액수산정의 기초가 된 사정이 현저하게 바뀜으로써 당사자 사이의 형평을 크게 침해할 특별한 사정이 생긴 때에는 그 판결의 당사자는 장차 지급할 정기금 액수를 바꾸어 달라는 소를 제기할 수 있다.

②제1항의 소는 제1심 판결법원의 전속관할로 한다."
민사소송법(법률)(제19516호)(20250712)_032,8,['분쟁해결'],제462조(적용의 요건),"법원은 금전이나 대체물, 유가증권의 일정 수량 지급을 청구할 때 채권자의 요청에 따라 지급 명령을 내릴 수 있지만, 일반적인 우편 송달 대신 공시송달을 통해야 합니다.",민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),"금전, 그 밖에 대체물(代替物)이나 유가증권의 일정한 수량의 지급을 목적으로 하는 청구에 대하여 법원은 채권자의 신청에 따라 지급명령을 할 수 있다. 다만, 대한민국에서 공시송달 외의 방법으로 송달할 수 있는 경우에 한한다."
민사소송법(법률)(제19516호)(20250712)_033,8,['기타'],제463조(관할법원),채무자의 주소지 지방법원이나 특정 규정에 따른 관할법원이 독촉절차를 담당한다.,민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),"독촉절차는 채무자의 보통재판적이 있는 곳의 지방법원이나 제7조 내지 제9조, 제12조 또는 제18조의 규정에 의한 관할법원의 전속관할로 한다."
민사소송법(법률)(제19516호)(20250712)_034,8,['분쟁해결'],제464조(지급명령의 신청),"지급명령을 신청할 때는 소송 절차의 일반적인 규정을 따를 수 있습니다. 즉, 지급명령 신청 과정에서도 소송과 관련된 주요 규칙들이 적용됩니다.",민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),지급명령의 신청에는 그 성질에 어긋나지 아니하면 소에 관한 규정을 준용한다.
민사소송법(법률)(제19516호)(20250712)_035,8,['분쟁해결'],제465조(신청의 각하),"지급명령 신청이 법적 근거나 청구 이유가 부족하면 기각될 수 있으며, 기각 결정에 대해 이의를 제기할 수 없다.",민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),"①지급명령의 신청이 제462조 본문 또는 제463조의 규정에 어긋나거나, 신청의 취지로 보아 청구에 정당한 이유가 없는 것이 명백한 때에는 그 신청을 각하하여야 한다. 청구의 일부에 대하여 지급명령을 할 수 없는 때에 그 일부에 대하여도 또한 같다.

②신청을 각하하는 결정에 대하여는 불복할 수 없다."
민사소송법(법률)(제19516호)(20250712)_036,8,['분쟁해결'],제466조(지급명령을 하지 아니하는 경우),"채권자가 채무자 주소를 정확히 알 수 없을 때 소제기 신청이 가능하고, 지급명령의 송달이 어려울 경우 법원이 직권으로 소송 절차로 전환할 수 있다. 이 결정에 대해서는 불복할 수 없다.",민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),"①채권자는 법원으로부터 채무자의 주소를 보정하라는 명령을 받은 경우에 소제기신청을 할 수 있다.

②지급명령을 공시송달에 의하지 아니하고는 송달할 수 없거나 외국으로 송달하여야 할 때에는 법원은 직권에 의한 결정으로 사건을 소송절차에 부칠 수 있다.

③제2항의 결정에 대하여는 불복할 수 없다."
민사소송법(법률)(제19516호)(20250712)_037,8,['분쟁해결'],제467조(일방적 심문),지급명령은 채무자를 심문하지 아니하고 한다.,민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),지급명령은 채무자를 심문하지 아니하고 한다.
민사소송법(법률)(제19516호)(20250712)_038,8,['분쟁해결'],제468조(지급명령의 기재사항),"지급명령에는 청구하는 사람과 그 이유를 명확히 기재해야 하며, 채무자는 명령을 받은 후 2주 이내에 이의를 제기할 수 있습니다.",민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),"지급명령에는 당사자, 법정대리인, 청구의 취지와 원인을 적고, 채무자가 지급명령이 송달된 날부터 2주 이내에 이의신청을 할 수 있다는 것을 덧붙여 적어야 한다."
민사소송법(법률)(제19516호)(20250712)_039,8,['분쟁해결'],제469조(지급명령의 송달),"지급명령은 채무자에게 반드시 통지되어야 하며, 채무자는 이를 받은 후 이의신청을 할 수 있습니다.",민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),"①지급명령은 당사자에게 송달하여야 한다.

②채무자는 지급명령에 대하여 이의신청을 할 수 있다."
민사소송법(법률)(제19516호)(20250712)_040,8,['분쟁해결'],제470조(이의신청의 효력),"지급명령에 대해 채무자가 2주 이내에 이의신청을 하면, 그 명령의 효력이 해당 범위에서 무효가 됩니다. 이의신청 기간은 절대적이어서 놓치면 효력 상실에 대한 기회를 잃게 됩니다.",민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),"①채무자가 지급명령을 송달받은 날부터 2주 이내에 이의신청을 한 때에는 지급명령은 그 범위안에서 효력을 잃는다.

②제1항의 기간은 불변기간으로 한다."
민사소송법(법률)(제19516호)(20250712)_041,8,['기타'],제471조(이의신청의 각하),법원은 이의신청이 법적으로 잘못되었다고 판단되면 이를 받아들이지 않고 기각한다. 기각된 이의신청에 대해서는 즉시 항소할 수 있다.,민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),"①법원은 이의신청이 부적법하다고 인정한 때에는 결정으로 이를 각하하여야 한다.

②제1항의 결정에 대하여는 즉시항고를 할 수 있다."
민사소송법(법률)(제19516호)(20250712)_042,8,['분쟁해결'],제472조(소송으로의 이행),"채권자가 지급명령에 대해 소송을 제기하거나 법원이 지급명령을 소송으로 전환한 경우, 그 시점부터 소가 시작된 것으로 간주된다. 채무자가 지급명령에 이의를 제기한 경우에도 이의신청 시점부터 해당 금액에 대한 소송이 진행된 것으로 본다.",민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),"①채권자가 제466조제1항의 규정에 따라 소제기신청을 한 경우, 또는 법원이 제466조제2항의 규정에 따라 지급명령신청사건을 소송절차에 부치는 결정을 한 경우에는 지급명령을 신청한 때에 소가 제기된 것으로 본다.

②채무자가 지급명령에 대하여 적법한 이의신청을 한 경우에는 지급명령을 신청한 때에 이의신청된 청구목적의 값에 관하여 소가 제기된 것으로 본다."
민사소송법(법률)(제19516호)(20250712)_043,8,['분쟁해결'],제473조(소송으로의 이행에 따른 처리),"소송 제기 전 지급명령을 받은 채권자는 일정 기간 내에 인지액을 조정해야 하며, 조정하지 않으면 해당 지급명령이 취소될 수 있다. 인지액 조정 후에는 소송 기록이 즉시 관할 법원에 전달되며, 비용은 일반 소송 비용에 포함된다.",민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),"①제472조의 규정에 따라 소가 제기된 것으로 보는 경우, 지급명령을 발령한 법원은 채권자에게 상당한 기간을 정하여, 소를 제기하는 경우 소장에 붙여야 할 인지액에서 소제기신청 또는 지급명령신청시에 붙인 인지액을 뺀 액수의 인지를 보정하도록 명하여야 한다.

②채권자가 제1항의 기간 이내에 인지를 보정하지 아니한 때에는 위 법원은 결정으로 지급명령신청서를 각하하여야 한다. 이 결정에 대하여는 즉시항고를 할 수 있다.

③제1항에 규정된 인지가 보정되면 법원사무관 등은 바로 소송기록을 관할법원에 보내야 한다. 이 경우 사건이 합의부의 관할에 해당되면 법원사무관등은 바로 소송기록을 관할법원 합의부에 보내야 한다.

④제472조의 경우 독촉절차의 비용은 소송비용의 일부로 한다."
민사소송법(법률)(제19516호)(20250712)_044,8,['분쟁해결'],제474조(지급명령의 효력),"지급명령에 대한 이의가 없거나 취하되거나 기각되면, 그 명령은 법원의 확정판과 동일한 효력을 갖게 됩니다.",민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),"지급명령에 대하여 이의신청이 없거나, 이의신청을 취하하거나, 각하결정이 확정된 때에는 지급명령은 확정판결과 같은 효력이 있다."
민사소송법(법률)(제19516호)(20250712)_045,8,['분쟁해결'],제475조(공시최고의 적용범위),"공시최고는 권리를 지키기 위해 필요한 경우에만 허용되며, 미리 알리지 않으면 그 권리를 상실할 수 있음을 의미합니다.",민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),공시최고(公示催告)는 권리 또는 청구의 신고를 하지 아니하면 그 권리를 잃게 될 것을 법률로 정한 경우에만 할 수 있다.
