chunk_id,priority,category,title,article,source,src_title,page_content
민사소송법(법률)(제19516호)(20250712)_010,8,['분쟁해결'],제190조 공휴일 등의 송달 규정,190조,민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),"제190조 (공휴일 등의 송달) ①당사자의 신청이 있는 때에는 공휴일 또는 해뜨기 전이나 해진 뒤에 집행관 또는 대법원규칙이 정하는 사람에 의하여 송달할 수 있다.

②제1항의 규정에 따라 송달하는 때에는 법원사무관등은 송달할 서류에 그 사유를 덧붙여 적어야 한다.

③제1항과 제2항의 규정에 어긋나는 송달은 서류를 교부받을 사람이 이를 영수한 때에만 효력을 가진다."
민사소송법(법률)(제19516호)(20250712)_011,8,['분쟁해결'],제191조 외국 송달 방법,191조,민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),제191조 (외국에서 하는 송달의 방법) 외국에서 하여야 하는 송달은 재판장이 그 나라에 주재하는 대한민국의 대사ㆍ공사ㆍ영사 또는 그 나라의 관할 공공기관에 촉탁한다.
민사소송법(법률)(제19516호)(20250712)_012,8,['분쟁해결'],제192조 군인 송달 규정,"181조, 192조",민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),"제192조 (전쟁에 나간 군인 또는 외국에 주재하는 군관계인 등에게 할 송달) ①전쟁에 나간 군대, 외국에 주둔하는 군대에 근무하는 사람 또는 군에 복무하는 선박의 승무원에게 할 송달은 재판장이 그 소속 사령관에게 촉탁한다.

②제1항의 송달에 대하여는 제181조의 규정을 준용한다."
민사소송법(법률)(제19516호)(20250712)_013,8,"['분쟁해결', '생활환경_특약']",제194조 공시송달의 요건 및 절차,"191조, 194조",민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),"제194조 (공시송달의 요건) ①당사자의 주소등 또는 근무장소를 알 수 없는 경우 또는 외국에서 하여야 할 송달에 관하여 제191조의 규정에 따를 수 없거나 이에 따라도 효력이 없을 것으로 인정되는 경우에는 법원사무관등은 직권으로 또는 당사자의 신청에 따라 공시송달을 할 수 있다. <개정 2014. 12. 30.>

②제1항의 신청에는 그 사유를 소명하여야 한다.

③ 재판장은 제1항의 경우에 소송의 지연을 피하기 위하여 필요하다고 인정하는 때에는 공시송달을 명할 수 있다.<신설 2014. 12. 30.>

④ 원고가 소권(항소권을 포함한다)을 남용하여 청구가 이유 없음이 명백한 소를 반복적으로 제기한 것에 대하여 법원이 변론 없이 판결로 소를 각하하는 경우에는 재판장은 직권으로 피고에 대하여 공시송달을 명할 수 있다.<신설 2023. 4. 18.>

⑤ 재판장은 직권으로 또는 신청에 따라 법원사무관등의 공시송달처분을 취소할 수 있다.<신설 2014. 12. 30., 2023. 4. 18.>"
민사소송법(법률)(제19516호)(20250712)_014,8,['분쟁해결'],제195조 공시송달 방법,195조,민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),"제195조 (공시송달의 방법) 공시송달은 법원사무관등이 송달할 서류를 보관하고 그 사유를 법원게시판에 게시하거나, 그 밖에 대법원규칙이 정하는 방법에 따라서 하여야 한다."
민사소송법(법률)(제19516호)(20250712)_015,8,['분쟁해결'],제196조 공시송달의 효력발생 기간 규정,"195조, 196조",민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),"제196조 (공시송달의 효력발생) ①첫 공시송달은 제195조의 규정에 따라 실시한 날부터 2주가 지나야 효력이 생긴다. 다만, 같은 당사자에게 하는 그 뒤의 공시송달은 실시한 다음 날부터 효력이 생긴다.

②외국에서 할 송달에 대한 공시송달의 경우에는 제1항 본문의 기간은 2월로 한다.

③제1항 및 제2항의 기간은 줄일 수 없다."
민사소송법(법률)(제19516호)(20250712)_016,8,['분쟁해결'],제198조 종국판결,198조,민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),제198조 (종국판결) 법원은 소송의 심리를 마치고 나면 종국판결(終局判決)을 한다.
민사소송법(법률)(제19516호)(20250712)_017,8,['분쟁해결'],제199조 **판결 선고 기간**,199조,민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),"제199조 (종국판결 선고기간) 판결은 소가 제기된 날부터 5월 이내에 선고한다. 다만, 항소심 및 상고심에서는 기록을 받은 날부터 5월 이내에 선고한다."
민사소송법(법률)(제19516호)(20250712)_018,8,['분쟁해결'],제200조 일부판결,200조,민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),"제200조 (일부판결) ①법원은 소송의 일부에 대한 심리를 마친 경우 그 일부에 대한 종국판결을 할 수 있다.

②변론을 병합한 여러 개의 소송 가운데 한 개의 심리를 마친 경우와, 본소(本訴)나 반소의 심리를 마친 경우에는 제1항의 규정을 준용한다."
민사소송법(법률)(제19516호)(20250712)_019,8,['분쟁해결'],제201조 중간판결,201조,민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),"제201조 (중간판결) ①법원은 독립된 공격 또는 방어의 방법, 그 밖의 중간의 다툼에 대하여 필요한 때에는 중간판결(中間判決)을 할 수 있다.

②청구의 원인과 액수에 대하여 다툼이 있는 경우에 그 원인에 대하여도 중간판결을 할 수 있다."
민사소송법(법률)(제19516호)(20250712)_020,8,['기타'],제202조 자유심증주의,202조,민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),제202조 (자유심증주의) 법원은 변론 전체의 취지와 증거조사의 결과를 참작하여 자유로운 심증으로 사회정의와 형평의 이념에 입각하여 논리와 경험의 법칙에 따라 사실주장이 진실한지 아닌지를 판단한다.
민사소송법(법률)(제19516호)(20250712)_021,8,['손해배상_책임'],제202조 손해배상 액수 산정 기준,202조,민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),"제202조 의2(손해배상 액수의 산정) 손해가 발생한 사실은 인정되나 구체적인 손해의 액수를 증명하는 것이 사안의 성질상 매우 어려운 경우에 법원은 변론 전체의 취지와 증거조사의 결과에 의하여 인정되는 모든 사정을 종합하여 상당하다고 인정되는 금액을 손해배상 액수로 정할 수 있다.

[본조신설 2016. 3. 29.]"
민사소송법(법률)(제19516호)(20250712)_022,8,['분쟁해결'],제203조 처분권주의,203조,민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),제203조 (처분권주의) 법원은 당사자가 신청하지 아니한 사항에 대하여는 판결하지 못한다.
민사소송법(법률)(제19516호)(20250712)_023,8,['분쟁해결'],제204조 직접주의 적용,204조,민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),"제204조 (직접주의) ①판결은 기본이 되는 변론에 관여한 법관이 하여야 한다.

②법관이 바뀐 경우에 당사자는 종전의 변론결과를 진술하여야 한다.

③단독사건의 판사가 바뀐 경우에 종전에 신문한 증인에 대하여 당사자가 다시 신문신청을 한 때에는 법원은 그 신문을 하여야 한다. 합의부 법관의 반수 이상이 바뀐 경우에도 또한 같다."
민사소송법(법률)(제19516호)(20250712)_024,8,['분쟁해결'],제205조 판결의 효력발생,205조,민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),제205조 (판결의 효력발생) 판결은 선고로 효력이 생긴다.
민사소송법(법률)(제19516호)(20250712)_025,8,['분쟁해결'],제206조 선고 방식,206조,민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),"제206조 (선고의 방식) 판결은 재판장이 판결원본에 따라 주문을 읽어 선고하며, 필요한 때에는 이유를 간략히 설명할 수 있다."
민사소송법(법률)(제19516호)(20250712)_026,8,['분쟁해결'],제207조 선고기일 규정,207조,민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),"제207조 (선고기일) ①판결은 변론이 종결된 날부터 2주 이내에 선고하여야 하며, 복잡한 사건이나 그 밖의 특별한 사정이 있는 때에도 변론이 종결된 날부터 4주를 넘겨서는 아니 된다.

②판결은 당사자가 출석하지 아니하여도 선고할 수 있다."
민사소송법(법률)(제19516호)(20250712)_027,8,['분쟁해결'],제209조 법원사무관등 교부 의무,209조,민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),제209조 (법원사무관등에 대한 교부) 판결서는 선고한 뒤에 바로 법원사무관등에게 교부하여야 한다.
민사소송법(법률)(제19516호)(20250712)_028,8,['분쟁해결'],제210조 판결서 송달 규정,210조,민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),"제210조 (판결서의 송달) ①법원사무관등은 판결서를 받은 날부터 2주 이내에 당사자에게 송달하여야 한다.

②판결서는 정본으로 송달한다."
민사소송법(법률)(제19516호)(20250712)_029,8,['분쟁해결'],제213조 가집행 선고,213조,민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),"제213조 (가집행의 선고) ①재산권의 청구에 관한 판결은 가집행(假執行)의 선고를 붙이지 아니할 상당한 이유가 없는 한 직권으로 담보를 제공하거나, 제공하지 아니하고 가집행을 할 수 있다는 것을 선고하여야 한다. 다만, 어음금ㆍ수표금 청구에 관한 판결에는 담보를 제공하게 하지 아니하고 가집행의 선고를 하여야 한다.

②법원은 직권으로 또는 당사자의 신청에 따라 채권전액을 담보로 제공하고 가집행을 면제받을 수 있다는 것을 선고할 수 있다.

③제1항 및 제2항의 선고는 판결주문에 적어야 한다."
민사소송법(법률)(제19516호)(20250712)_030,8,"['분쟁해결', '수선_원상회복', '손해배상_책임']",제215조 가집행선고의 실효 및 원상회복,215조,민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),"제215조 (가집행선고의 실효, 가집행의 원상회복과 손해배상) ①가집행의 선고는 그 선고 또는 본안판결을 바꾸는 판결의 선고로 바뀌는 한도에서 그 효력을 잃는다.

②본안판결을 바꾸는 경우에는 법원은 피고의 신청에 따라 그 판결에서 가집행의 선고에 따라 지급한 물건을 돌려 줄 것과, 가집행으로 말미암은 손해 또는 그 면제를 받기 위하여 입은 손해를 배상할 것을 원고에게 명하여야 한다.

③가집행의 선고를 바꾼 뒤 본안판결을 바꾸는 경우에는 제2항의 규정을 준용한다."
민사소송법(법률)(제19516호)(20250712)_031,8,['분쟁해결'],제252조 정기금판결 변경 소송,252조,민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),"제252조 (정기금판결과 변경의 소) ①정기금(定期金)의 지급을 명한 판결이 확정된 뒤에 그 액수산정의 기초가 된 사정이 현저하게 바뀜으로써 당사자 사이의 형평을 크게 침해할 특별한 사정이 생긴 때에는 그 판결의 당사자는 장차 지급할 정기금 액수를 바꾸어 달라는 소를 제기할 수 있다.

②제1항의 소는 제1심 판결법원의 전속관할로 한다."
민사소송법(법률)(제19516호)(20250712)_032,8,['분쟁해결'],제462조 지급명령의 신청 및 발부 요건,462조,민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),"제462조 (적용의 요건) 금전, 그 밖에 대체물(代替物)이나 유가증권의 일정한 수량의 지급을 목적으로 하는 청구에 대하여 법원은 채권자의 신청에 따라 지급명령을 할 수 있다. 다만, 대한민국에서 공시송달 외의 방법으로 송달할 수 있는 경우에 한한다."
민사소송법(법률)(제19516호)(20250712)_033,8,['기타'],제463조 관할법원 전속 관할,"7조, 9조, 12조, 18조, 463조",민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),"제463조 (관할법원) 독촉절차는 채무자의 보통재판적이 있는 곳의 지방법원이나 제7조 내지 제9조, 제12조 또는 제18조의 규정에 의한 관할법원의 전속관할로 한다."
민사소송법(법률)(제19516호)(20250712)_034,8,['분쟁해결'],제464조 지급명령 신청 규정,464조,민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),제464조 (지급명령의 신청) 지급명령의 신청에는 그 성질에 어긋나지 아니하면 소에 관한 규정을 준용한다.
민사소송법(법률)(제19516호)(20250712)_035,8,['분쟁해결'],제465조 신청의 각하,"462조, 463조, 465조",민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),"제465조 (신청의 각하) ①지급명령의 신청이 제462조 본문 또는 제463조의 규정에 어긋나거나, 신청의 취지로 보아 청구에 정당한 이유가 없는 것이 명백한 때에는 그 신청을 각하하여야 한다. 청구의 일부에 대하여 지급명령을 할 수 없는 때에 그 일부에 대하여도 또한 같다.

②신청을 각하하는 결정에 대하여는 불복할 수 없다."
민사소송법(법률)(제19516호)(20250712)_036,8,['분쟁해결'],제466조 지급명령의 제한 및 불복 절차,466조,민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),"제466조 (지급명령을 하지 아니하는 경우) ①채권자는 법원으로부터 채무자의 주소를 보정하라는 명령을 받은 경우에 소제기신청을 할 수 있다.

②지급명령을 공시송달에 의하지 아니하고는 송달할 수 없거나 외국으로 송달하여야 할 때에는 법원은 직권에 의한 결정으로 사건을 소송절차에 부칠 수 있다.

③제2항의 결정에 대하여는 불복할 수 없다."
민사소송법(법률)(제19516호)(20250712)_037,8,['분쟁해결'],제467조 일방적 심문,467조,민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),제467조 (일방적 심문) 지급명령은 채무자를 심문하지 아니하고 한다.
민사소송법(법률)(제19516호)(20250712)_038,8,['분쟁해결'],제468조 지급명령 기재사항,468조,민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),"제468조 (지급명령의 기재사항) 지급명령에는 당사자, 법정대리인, 청구의 취지와 원인을 적고, 채무자가 지급명령이 송달된 날부터 2주 이내에 이의신청을 할 수 있다는 것을 덧붙여 적어야 한다."
민사소송법(법률)(제19516호)(20250712)_039,8,['분쟁해결'],제469조 지급명령의 송달 절차,469조,민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),"제469조 (지급명령의 송달) ①지급명령은 당사자에게 송달하여야 한다.

②채무자는 지급명령에 대하여 이의신청을 할 수 있다."
민사소송법(법률)(제19516호)(20250712)_040,8,['분쟁해결'],제470조 이의신청 효력,470조,민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),"제470조 (이의신청의 효력) ①채무자가 지급명령을 송달받은 날부터 2주 이내에 이의신청을 한 때에는 지급명령은 그 범위안에서 효력을 잃는다.

②제1항의 기간은 불변기간으로 한다."
민사소송법(법률)(제19516호)(20250712)_041,8,['기타'],제471조 이의신청 각하,471조,민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),"제471조 (이의신청의 각하) ①법원은 이의신청이 부적법하다고 인정한 때에는 결정으로 이를 각하하여야 한다.

②제1항의 결정에 대하여는 즉시항고를 할 수 있다."
민사소송법(법률)(제19516호)(20250712)_042,8,['분쟁해결'],제472조 소송으로의 이행,"466조, 472조",민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),"제472조 (소송으로의 이행) ①채권자가 제466조제1항의 규정에 따라 소제기신청을 한 경우, 또는 법원이 제466조제2항의 규정에 따라 지급명령신청사건을 소송절차에 부치는 결정을 한 경우에는 지급명령을 신청한 때에 소가 제기된 것으로 본다.

②채무자가 지급명령에 대하여 적법한 이의신청을 한 경우에는 지급명령을 신청한 때에 이의신청된 청구목적의 값에 관하여 소가 제기된 것으로 본다."
민사소송법(법률)(제19516호)(20250712)_043,8,['분쟁해결'],제473조 소송 이행 처리 관련 조항,"472조, 473조",민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),"제473조 (소송으로의 이행에 따른 처리) ①제472조의 규정에 따라 소가 제기된 것으로 보는 경우, 지급명령을 발령한 법원은 채권자에게 상당한 기간을 정하여, 소를 제기하는 경우 소장에 붙여야 할 인지액에서 소제기신청 또는 지급명령신청시에 붙인 인지액을 뺀 액수의 인지를 보정하도록 명하여야 한다.

②채권자가 제1항의 기간 이내에 인지를 보정하지 아니한 때에는 위 법원은 결정으로 지급명령신청서를 각하하여야 한다. 이 결정에 대하여는 즉시항고를 할 수 있다.

③제1항에 규정된 인지가 보정되면 법원사무관 등은 바로 소송기록을 관할법원에 보내야 한다. 이 경우 사건이 합의부의 관할에 해당되면 법원사무관등은 바로 소송기록을 관할법원 합의부에 보내야 한다.

④제472조의 경우 독촉절차의 비용은 소송비용의 일부로 한다."
민사소송법(법률)(제19516호)(20250712)_044,8,['분쟁해결'],제474조 지급명령의 효력,474조,민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),"제474조 (지급명령의 효력) 지급명령에 대하여 이의신청이 없거나, 이의신청을 취하하거나, 각하결정이 확정된 때에는 지급명령은 확정판결과 같은 효력이 있다."
민사소송법(법률)(제19516호)(20250712)_045,8,['분쟁해결'],제475조 공시최고의 적용범위,475조,민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),제475조 (공시최고의 적용범위) 공시최고(公示催告)는 권리 또는 청구의 신고를 하지 아니하면 그 권리를 잃게 될 것을 법률로 정한 경우에만 할 수 있다.
민사소송법(법률)(제19516호)(20250712)_046,8,['분쟁해결'],제476조 핵심 제목: 공시최고 관할 법원 규정,"476조, 492조",민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),"제476조 (공시최고절차를 관할하는 법원) ①공시최고는 법률에 다른 규정이 있는 경우를 제외하고는 권리자의 보통재판적이 있는 곳의 지방법원이 관할한다. 다만, 등기 또는 등록을 말소하기 위한 공시최고는 그 등기 또는 등록을 한 공공기관이 있는 곳의 지방법원에 신청할 수 있다.

②제492조의 경우에는 증권이나 증서에 표시된 이행지의 지방법원이 관할한다. 다만, 증권이나 증서에 이행지의 표시가 없는 때에는 발행인의 보통재판적이 있는 곳의 지방법원이, 그 법원이 없는 때에는 발행 당시에 발행인의 보통재판적이 있었던 곳의 지방법원이 각각 관할한다.

③제1항 및 제2항의 관할은 전속관할로 한다."
민사소송법(법률)(제19516호)(20250712)_047,8,['분쟁해결'],제477조 공시최고 신청 규정,477조,민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),"제477조 (공시최고의 신청) ①공시최고의 신청에는 그 신청의 이유와 제권판결(除權判決)을 청구하는 취지를 밝혀야 한다.

②제1항의 신청은 서면으로 하여야 한다.

③법원은 여러 개의 공시최고를 병합하도록 명할 수 있다."
민사소송법(법률)(제19516호)(20250712)_048,8,['분쟁해결'],제478조 공시최고 허가 여부 결정,478조,민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),"제478조 (공시최고의 허가여부) ①공시최고의 허가여부에 대한 재판은 결정으로 한다. 허가하지 아니하는 결정에 대하여는 즉시항고를 할 수 있다.

②제1항의 경우에는 신청인을 심문할 수 있다."
민사소송법(법률)(제19516호)(20250712)_049,8,['분쟁해결'],제479조 공시최고 기재사항,479조,민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),"제479조 (공시최고의 기재사항) ①공시최고의 신청을 허가한 때에는 법원은 공시최고를 하여야 한다.

②공시최고에는 다음 각호의 사항을 적어야 한다.

1. 신청인의 표시

2. 공시최고기일까지 권리 또는 청구의 신고를 하여야 한다는 최고

3. 신고를 하지 아니하면 권리를 잃게 될 사항

4. 공시최고기일"
민사소송법(법률)(제19516호)(20250712)_050,8,['분쟁해결'],제480조 공시최고 공고 방법,480조,민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),제480조 (공고방법) 공시최고는 대법원규칙이 정하는 바에 따라 공고하여야 한다.
민사소송법(법률)(제19516호)(20250712)_051,8,['분쟁해결'],제481조 공시최고 기간 규정,481조,민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),제481조 (공시최고기간) 공시최고의 기간은 공고가 끝난 날부터 3월 뒤로 정하여야 한다.
민사소송법(법률)(제19516호)(20250712)_052,8,['분쟁해결'],제482조 제권판결 전 권리신고 보호,482조,민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),제482조 (제권판결전의 신고) 공시최고기일이 끝난 뒤에도 제권판결에 앞서 권리 또는 청구의 신고가 있는 때에는 그 권리를 잃지 아니한다.
민사소송법(법률)(제19516호)(20250712)_053,8,['분쟁해결'],제483조 신청인 불출석 시 새 기일 지정,483조,민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),"제483조 (신청인의 불출석과 새 기일의 지정) ①신청인이 공시최고기일에 출석하지 아니하거나, 기일변경신청을 하는 때에는 법원은 1회에 한하여 새 기일을 정하여 주어야 한다.

②제1항의 새 기일은 공시최고기일부터 2월을 넘기지 아니하여야 하며, 공고는 필요로 하지 아니한다."
민사소송법(법률)(제19516호)(20250712)_054,8,['분쟁해결'],제484조 취하간주,"483조, 484조",민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),제484조 (취하간주) 신청인이 제483조의 새 기일에 출석하지 아니한 때에는 공시최고신청을 취하한 것으로 본다.
민사소송법(법률)(제19516호)(20250712)_055,8,['분쟁해결'],제485조 신고에 따른 권리 재판 중지 또는 유보,485조,민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),"제485조 (신고가 있는 경우) 신청이유로 내세운 권리 또는 청구를 다투는 신고가 있는 때에는 법원은 그 권리에 대한 재판이 확정될 때까지 공시최고절차를 중지하거나, 신고한 권리를 유보하고 제권판결을 하여야 한다."
민사소송법(법률)(제19516호)(20250712)_056,8,['분쟁해결'],제486조 신청인의 진술 의무,486조,민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),제486조 (신청인의 진술의무) 공시최고의 신청인은 공시최고기일에 출석하여 그 신청을 하게 된 이유와 제권판결을 청구하는 취지를 진술하여야 한다.
민사소송법(법률)(제19516호)(20250712)_057,8,['분쟁해결'],제487조 제권판결 관련 규정,487조,민사소송법(법률)(제19516호)(20250712).docx,민사소송법(법률)(제19516호)(20250712),"제487조 (제권판결) ①법원은 신청인이 진술을 한 뒤에 제권판결신청에 정당한 이유가 없다고 인정할 때에는 결정으로 신청을 각하하여야 하며, 이유가 있다고 인정할 때에는 제권판결을 선고하여야 한다.

②법원은 제1항의 재판에 앞서 직권으로 사실을 탐지할 수 있다."
